Timestamp           	X_status            	X                   	Y_status            	Y                   	Z_status            	Z                   	Theta_status        	Theta               	Phi_status          	Phi                 	Omega               	ManipLimitCheck     	ManipSES            	ARPES_Slit          
10/03/2023 12:42:49 	9                   	-0.398876           	9                   	-0.0396824          	9                   	42.1375404          	9                   	40.0118886          	9                   	-31.2676875         	2                   	1                   	1                   	599.75              
10/03/2023 12:43:49 	9                   	-0.3988516          	9                   	-0.0398044          	9                   	42.1375404          	9                   	40.0118886          	9                   	-31.2676875         	2                   	1                   	1                   	599.75              
10/03/2023 12:44:49 	9                   	-0.398876           	9                   	-0.0397556          	9                   	42.1375404          	9                   	40.0118886          	9                   	-31.2676875         	2                   	1                   	1                   	599.75              
10/03/2023 12:45:49 	9                   	-0.398876           	9                   	-0.0398776          	9                   	42.1375404          	9                   	40.0118886          	9                   	-31.2676875         	2                   	1                   	1                   	599.75              
10/03/2023 12:46:49 	9                   	-0.3988516          	9                   	-0.0398044          	9                   	42.1375404          	9                   	40.0118886          	9                   	-31.2676875         	2                   	1                   	1                   	599.75              
10/03/2023 12:47:49 	9                   	-0.398754           	9                   	-0.0399264          	9                   	42.1375404          	9                   	40.0118886          	9                   	-31.2676875         	2                   	1                   	1                   	599.75              
10/03/2023 12:48:49 	9                   	-0.3988516          	9                   	-0.0398532          	9                   	42.1375404          	9                   	40.0118886          	9                   	-31.2676875         	2                   	1                   	1                   	599.75              
10/03/2023 12:49:49 	9                   	-0.3988028          	9                   	-0.0399508          	9                   	42.1375404          	9                   	40.0118886          	9                   	-31.2676875         	2                   	1                   	1                   	599.75              
10/03/2023 12:50:49 	9                   	-0.39912            	9                   	-0.0381696          	9                   	42.1375404          	17                  	0.787311405         	9                   	-31.2676875         	2                   	1                   	1                   	599.75              
10/03/2023 12:51:49 	9                   	-0.3991444          	9                   	-0.0381452          	9                   	42.1375404          	9                   	-1.99767222         	9                   	-31.2676875         	2                   	1                   	1                   	599.75              
10/03/2023 12:52:49 	9                   	-0.3990956          	9                   	-0.0382184          	9                   	42.1375404          	9                   	-2.01550562         	9                   	0.761625            	2                   	1                   	1                   	599.75              
10/03/2023 12:53:49 	9                   	-0.3990956          	9                   	0.0017976           	9                   	42.1375404          	9                   	-2.01253339         	9                   	0.790875            	2                   	1                   	1                   	599.75              
10/03/2023 12:54:49 	9                   	-0.39912            	9                   	0.0019196           	9                   	42.1375404          	9                   	-2.01253339         	9                   	0.790875            	2                   	1                   	1                   	599.75              
10/03/2023 12:55:50 	9                   	-0.3990956          	9                   	0.0018952           	9                   	42.1375404          	9                   	-2.01253339         	9                   	0.790875            	2                   	1                   	1                   	699.925             
10/03/2023 12:56:50 	9                   	-0.3990956          	9                   	0.0019928           	9                   	42.1375404          	9                   	-2.01253339         	9                   	0.790875            	2                   	1                   	1                   	699.925             
10/03/2023 12:57:50 	9                   	-0.3990712          	9                   	0.0019684           	9                   	42.1375404          	9                   	-2.01253339         	9                   	0.790875            	2                   	1                   	1                   	699.925             
10/03/2023 12:58:50 	9                   	-0.3990956          	9                   	0.0021392           	9                   	42.1375404          	9                   	-2.01253339         	9                   	0.790875            	2                   	1                   	1                   	699.925             
10/03/2023 12:59:50 	9                   	-0.3990956          	9                   	0.0019196           	9                   	42.1375404          	9                   	-2.01253339         	9                   	0.790875            	2                   	1                   	1                   	699.925             
10/03/2023 13:00:50 	9                   	-0.3990956          	9                   	0.0020172           	9                   	42.1375404          	9                   	-2.01253339         	9                   	0.790875            	2                   	1                   	1                   	699.925             
10/03/2023 13:01:50 	9                   	-0.3990956          	9                   	0.0019928           	9                   	42.1375404          	9                   	-2.01253339         	9                   	0.790875            	2                   	1                   	1                   	699.925             
10/03/2023 13:02:50 	9                   	-0.39912            	9                   	0.001944            	9                   	42.1375404          	9                   	-2.01253339         	9                   	0.790875            	2                   	1                   	1                   	699.925             
10/03/2023 13:03:50 	9                   	-0.3990956          	9                   	0.001822            	9                   	42.1375404          	9                   	-2.01253339         	9                   	0.790875            	2                   	1                   	1                   	699.925             
10/03/2023 13:04:50 	9                   	-0.00262            	9                   	0.0014804           	9                   	42.1375404          	9                   	-0.006275177        	9                   	-0.0005625          	2                   	1                   	1                   	699.925             
10/03/2023 13:05:50 	9                   	-0.0026444          	9                   	0.0012608           	9                   	39.7519036          	9                   	-0.006275177        	9                   	5.89805982e-017     	2                   	1                   	1                   	699.925             
10/03/2023 13:06:50 	9                   	-0.0026444          	9                   	0.0012852           	17                  	37.9159012          	9                   	-0.006275177        	9                   	5.89805982e-017     	2                   	1                   	1                   	699.925             
10/03/2023 13:07:50 	9                   	-0.0025956          	9                   	0.0003824           	17                  	29.9059668          	9                   	-0.006275177        	9                   	5.89805982e-017     	2                   	1                   	1                   	699.925             
10/03/2023 13:08:50 	9                   	-0.0025468          	9                   	0.0001628           	9                   	25.011278           	9                   	-0.006275177        	9                   	5.89805982e-017     	2                   	1                   	1                   	699.925             
10/03/2023 13:09:51 	9                   	-0.0024492          	9                   	-3.24e-005          	9                   	25.011278           	17                  	10.7591578          	9                   	5.89805982e-017     	2                   	1                   	1                   	699.925             
10/03/2023 13:10:51 	9                   	-0.0011072          	9                   	-0.0006424          	9                   	25.0113024          	9                   	45.1419652          	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 13:11:51 	9                   	-0.0003264          	9                   	-0.0007644          	9                   	25.0113024          	9                   	45.1419652          	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 13:12:51 	9                   	-0.00018            	9                   	-0.0009352          	9                   	25.0113024          	17                  	84.7618496          	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 13:13:51 	9                   	-5.8e-005           	9                   	-0.0012036          	9                   	25.0113024          	9                   	125.32096           	9                   	-0.001125           	2                   	1                   	1                   	497.725             
10/03/2023 13:14:51 	9                   	8.84e-005           	9                   	-0.001228           	9                   	25.0113024          	9                   	125.32096           	9                   	-0.001125           	2                   	1                   	1                   	497.725             
10/03/2023 13:15:51 	9                   	0.0001128           	9                   	-0.0012768          	9                   	25.0113024          	9                   	125.32096           	9                   	-0.001125           	2                   	1                   	1                   	497.725             
10/03/2023 13:16:51 	9                   	0.0001616           	9                   	-0.0013256          	9                   	25.0113024          	9                   	125.32096           	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 13:17:51 	9                   	0.0001616           	9                   	-0.0013012          	9                   	25.0113024          	9                   	125.32096           	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 13:18:51 	9                   	0.0001616           	9                   	-0.0013256          	9                   	25.0113024          	9                   	125.32096           	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 13:19:51 	9                   	0.0002104           	9                   	-0.0011548          	9                   	25.0113024          	9                   	125.32096           	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 13:20:51 	9                   	0.000186            	9                   	-0.0011792          	9                   	25.0113024          	9                   	125.32096           	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 13:21:51 	9                   	0.0002104           	9                   	-0.0012036          	9                   	25.0113024          	9                   	125.32096           	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 13:22:51 	9                   	0.000186            	9                   	-0.001228           	9                   	25.0113024          	9                   	125.32096           	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 13:23:51 	9                   	0.000186            	9                   	-0.001106           	9                   	25.0113024          	9                   	125.32096           	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 13:24:51 	9                   	0.000186            	9                   	-0.0012524          	9                   	25.0113024          	9                   	125.32096           	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 13:25:51 	9                   	0.000186            	9                   	-0.001106           	9                   	25.0113024          	9                   	125.32096           	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 13:26:51 	9                   	0.000186            	9                   	-0.0014964          	9                   	25.0113024          	9                   	125.32096           	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 13:27:52 	9                   	0.000186            	9                   	-0.0013744          	9                   	25.0113024          	9                   	125.32096           	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 13:28:52 	9                   	0.000186            	9                   	-0.0012768          	9                   	25.0113024          	9                   	125.32096           	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 13:29:52 	9                   	0.0002104           	9                   	-0.0012036          	9                   	25.0113024          	9                   	125.32096           	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 13:30:52 	9                   	0.0002348           	9                   	-0.0011304          	9                   	25.0113024          	9                   	125.32096           	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 13:31:52 	9                   	0.0002104           	9                   	-0.0012524          	9                   	25.0113024          	9                   	125.32096           	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 13:32:52 	9                   	0.0002104           	9                   	-0.001228           	9                   	25.0113024          	9                   	125.32096           	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 13:33:52 	9                   	0.000186            	9                   	-0.0012524          	9                   	25.0113024          	9                   	125.32096           	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 13:34:52 	9                   	0.0002104           	9                   	-0.0012768          	9                   	25.0113024          	9                   	125.32096           	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 13:35:52 	9                   	0.000308            	9                   	-0.0013744          	9                   	25.0113024          	9                   	125.32096           	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 13:36:52 	9                   	0.0002104           	9                   	-0.00135            	9                   	25.0113024          	9                   	125.32096           	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 13:37:52 	9                   	0.000186            	9                   	-0.001594           	9                   	25.0113024          	9                   	125.32096           	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 13:38:52 	9                   	0.0002104           	9                   	-0.001228           	9                   	25.0113024          	9                   	125.32096           	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 13:39:52 	9                   	0.0002104           	9                   	-0.0012768          	9                   	25.0113024          	9                   	125.32096           	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 13:40:52 	9                   	0.000186            	9                   	-0.0012524          	9                   	25.0113024          	9                   	125.32096           	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 13:41:52 	9                   	0.0002592           	9                   	-0.0012036          	9                   	25.0113268          	9                   	125.32096           	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 13:42:52 	9                   	0.0002348           	9                   	-0.0013012          	9                   	25.0113268          	9                   	125.32096           	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 13:43:52 	9                   	0.0002104           	9                   	-0.0012768          	9                   	25.0113268          	9                   	125.32096           	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 13:44:52 	9                   	0.0002104           	9                   	-0.0012036          	9                   	25.0113268          	9                   	125.32096           	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 13:45:52 	9                   	0.0002104           	9                   	-0.0012524          	9                   	25.0113268          	9                   	125.32096           	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 13:46:53 	9                   	0.000186            	9                   	-0.001228           	9                   	25.0113268          	9                   	125.32096           	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 13:47:53 	9                   	0.0002104           	9                   	-0.0011792          	9                   	25.0113268          	9                   	125.32096           	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 13:48:53 	9                   	0.0002104           	9                   	-0.0012524          	9                   	25.0113268          	9                   	125.32096           	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 13:49:53 	9                   	0.0002104           	9                   	-0.0012036          	9                   	25.0113268          	9                   	125.32096           	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 13:50:53 	9                   	0.0002104           	9                   	-0.0012524          	9                   	25.0113268          	9                   	125.32096           	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 13:51:53 	9                   	0.0002104           	9                   	-0.0013012          	9                   	25.0113268          	9                   	125.32096           	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 13:52:53 	9                   	0.0002348           	9                   	-0.00135            	9                   	25.0113268          	9                   	125.32096           	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 13:53:53 	9                   	0.0002104           	9                   	-0.0012036          	9                   	25.0113268          	9                   	125.32096           	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 13:54:53 	9                   	0.0001616           	9                   	-0.0012768          	9                   	25.0113268          	9                   	125.32096           	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 13:55:53 	9                   	0.0004788           	9                   	-0.000984           	9                   	25.0113268          	9                   	125.32096           	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 13:56:53 	9                   	0.0004544           	9                   	-0.001106           	9                   	25.0113512          	9                   	125.32096           	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 13:57:53 	9                   	0.000308            	9                   	-0.0009352          	9                   	25.0113268          	17                  	117.789318          	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 13:58:53 	9                   	-0.000302           	9                   	-0.0005936          	9                   	25.0113024          	9                   	90.3526225          	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 13:59:53 	9                   	-0.000424           	9                   	-0.0005936          	9                   	25.0113024          	9                   	89.9840654          	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 14:00:53 	9                   	-0.000424           	9                   	-0.0003984          	9                   	25.0113024          	9                   	89.9840654          	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 14:01:53 	9                   	-0.0004484          	9                   	-0.000496           	9                   	25.2965872          	9                   	89.9840654          	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 14:02:53 	9                   	-0.000424           	9                   	-0.000374           	9                   	25.2966116          	9                   	89.9840654          	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 14:03:53 	9                   	0.0181688           	9                   	-0.0004716          	9                   	25.4982044          	9                   	89.9840654          	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 14:04:53 	9                   	0.0182908           	9                   	-0.0005204          	9                   	25.4982288          	9                   	89.9840654          	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 14:05:53 	9                   	0.0183396           	9                   	-0.0001544          	9                   	25.4982288          	9                   	89.9840654          	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 14:06:53 	9                   	0.0182664           	9                   	-0.000984           	9                   	25.4982288          	9                   	89.9840654          	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 14:07:53 	9                   	0.0182908           	9                   	-0.000862           	9                   	25.4982288          	9                   	89.9840654          	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 14:08:53 	9                   	0.0182664           	9                   	-0.0010572          	9                   	25.4982288          	9                   	89.9840654          	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 14:09:54 	9                   	0.0182664           	9                   	-0.001106           	9                   	25.4982288          	9                   	89.9840654          	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 14:10:54 	9                   	0.0182664           	9                   	-0.0010084          	9                   	25.4982288          	9                   	89.9840654          	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 14:11:54 	9                   	0.0182664           	9                   	-0.0010816          	9                   	25.4982288          	9                   	89.9840654          	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 14:12:54 	9                   	0.0182664           	9                   	-0.001106           	9                   	25.4982288          	9                   	89.9840654          	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 14:13:54 	9                   	0.0182664           	9                   	-0.0010328          	9                   	25.4982288          	9                   	89.9840654          	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 14:14:54 	9                   	0.0182908           	9                   	-0.0005692          	9                   	25.4982532          	9                   	89.9810932          	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 14:15:54 	9                   	0.018242            	9                   	-0.0005692          	9                   	25.4982532          	9                   	89.9810932          	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 14:16:54 	9                   	0.0182908           	9                   	-0.0005448          	9                   	25.4982532          	9                   	89.9810932          	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 14:17:54 	9                   	0.0182664           	9                   	-0.0005448          	9                   	25.4982532          	9                   	89.9810932          	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 14:18:54 	9                   	0.018242            	9                   	-0.0006912          	9                   	25.4982532          	9                   	89.9810932          	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 14:19:54 	9                   	0.0182908           	9                   	-0.0005204          	9                   	25.4982532          	9                   	89.9810932          	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 14:20:54 	9                   	0.0182664           	9                   	-0.000984           	9                   	25.4982288          	9                   	89.9810932          	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 14:21:54 	9                   	0.0182664           	9                   	-0.0007888          	9                   	25.4982288          	9                   	89.9810932          	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 14:22:54 	9                   	0.0181444           	9                   	-0.0004716          	9                   	25.4982288          	9                   	89.9810932          	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 14:23:54 	9                   	0.018242            	9                   	-0.0005448          	9                   	25.4982288          	9                   	89.9810932          	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 14:24:54 	9                   	0.018242            	9                   	-0.0006424          	9                   	25.4982288          	9                   	89.9810932          	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 14:25:55 	9                   	0.0181932           	9                   	-0.0004472          	9                   	25.4982288          	9                   	89.9810932          	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 14:26:55 	9                   	0.0028456           	9                   	-0.000618           	9                   	25.0063248          	9                   	89.9810932          	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 14:27:55 	9                   	0.002748            	9                   	-0.0003496          	9                   	25.006154           	17                  	62.3898414          	9                   	5.89805982e-017     	2                   	1                   	1                   	497.725             
10/03/2023 14:28:55 	9                   	0.0026992           	9                   	-0.0002276          	9                   	25.006154           	9                   	44.898242           	9                   	5.89805982e-017     	2                   	1                   	1                   	497.725             
10/03/2023 14:29:55 	9                   	0.0029676           	9                   	-0.0007644          	9                   	25.0061784          	17                  	62.3066188          	9                   	5.89805982e-017     	2                   	1                   	1                   	497.725             
10/03/2023 14:30:55 	9                   	0.0047244           	9                   	-0.0009352          	9                   	25.0061784          	17                  	115.227252          	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 14:31:55 	9                   	0.005432            	9                   	-0.0011548          	9                   	25.0061784          	9                   	124.741374          	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 14:32:55 	9                   	0.0057248           	9                   	-0.0011304          	9                   	25.0061784          	9                   	124.741374          	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 14:33:55 	9                   	0.0057004           	9                   	-0.0011548          	9                   	25.0061784          	9                   	124.741374          	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 14:34:55 	9                   	0.0058224           	9                   	-0.001106           	9                   	25.0061784          	9                   	124.741374          	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 14:35:55 	9                   	0.005798            	9                   	-0.001106           	9                   	25.0061784          	9                   	124.741374          	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 14:36:55 	9                   	0.0058224           	9                   	-0.0011548          	9                   	25.0062028          	9                   	124.741374          	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 14:37:55 	9                   	0.0060664           	9                   	-0.0011792          	9                   	25.0062028          	9                   	124.741374          	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 14:38:55 	9                   	0.0060664           	9                   	-0.0011792          	9                   	25.0062028          	9                   	124.741374          	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 14:39:55 	9                   	0.0060664           	9                   	-0.001106           	9                   	25.0062028          	9                   	124.741374          	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 14:40:55 	9                   	0.0061152           	9                   	-0.0012524          	9                   	25.0061784          	9                   	124.741374          	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 14:41:55 	9                   	0.0060908           	9                   	-0.0011792          	9                   	25.0061784          	9                   	124.741374          	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 14:42:56 	9                   	0.0060908           	9                   	-0.0011792          	9                   	25.0062028          	9                   	124.741374          	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 14:43:56 	9                   	0.0060908           	9                   	-0.0011548          	9                   	25.0062028          	9                   	124.741374          	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 14:44:56 	9                   	0.0044804           	9                   	-0.0007888          	9                   	25.0061784          	17                  	108.961782          	9                   	-0.0005625          	2                   	1                   	1                   	497.725             
10/03/2023 14:45:56 	9                   	0.0030408           	9                   	-0.0002764          	9                   	25.0061784          	17                  	56.0946489          	9                   	5.89805982e-017     	2                   	1                   	1                   	497.725             
10/03/2023 14:46:56 	9                   	0.0027968           	9                   	6.52e-005           	9                   	25.0061784          	9                   	17.431824           	9                   	5.89805982e-017     	2                   	1                   	1                   	497.725             
10/03/2023 14:47:56 	9                   	0.002748            	9                   	0.0009192           	9                   	25.0061784          	9                   	-0.0538309272       	9                   	5.89805982e-017     	2                   	1                   	1                   	497.725             
10/03/2023 14:48:56 	9                   	0.0027236           	9                   	0.0011632           	9                   	25.0062028          	9                   	-26.1589656         	9                   	0.0005625           	2                   	1                   	1                   	497.725             
10/03/2023 14:49:56 	9                   	0.0027236           	9                   	0.0010168           	9                   	25.0062028          	9                   	-26.1589656         	9                   	0.0005625           	2                   	1                   	1                   	497.725             
10/03/2023 14:50:56 	9                   	0.0027236           	9                   	0.00109             	9                   	25.0062028          	9                   	-26.1589656         	9                   	0.0005625           	2                   	1                   	1                   	497.725             
10/03/2023 14:51:56 	9                   	0.0027236           	9                   	0.0011388           	9                   	25.0062028          	9                   	-26.1589656         	9                   	0.0005625           	2                   	1                   	1                   	497.725             
10/03/2023 14:52:56 	9                   	0.0027236           	9                   	0.0011388           	9                   	25.0062028          	9                   	-26.1589656         	9                   	0.0005625           	2                   	1                   	1                   	497.725             
10/03/2023 14:53:56 	9                   	0.0033336           	9                   	-0.0007156          	9                   	25.0062028          	17                  	19.0130527          	9                   	5.89805982e-017     	2                   	1                   	1                   	497.725             
10/03/2023 14:54:56 	9                   	0.0043828           	9                   	-0.0007888          	9                   	25.0062028          	9                   	45.0022702          	9                   	5.89805982e-017     	2                   	1                   	1                   	497.725             
10/03/2023 14:55:56 	9                   	0.0043828           	9                   	-0.00074            	9                   	25.0062028          	9                   	45.0022702          	9                   	5.89805982e-017     	2                   	1                   	1                   	497.725             
10/03/2023 14:56:56 	9                   	0.004456            	9                   	-0.0007156          	9                   	25.0062028          	9                   	45.0022702          	9                   	5.89805982e-017     	2                   	1                   	1                   	497.725             
10/03/2023 14:57:56 	9                   	0.0046024           	9                   	-0.00074            	9                   	25.0062028          	9                   	45.0022702          	9                   	5.89805982e-017     	2                   	1                   	1                   	497.725             
10/03/2023 14:58:57 	9                   	0.0046024           	9                   	-0.00074            	9                   	25.0062028          	9                   	45.0022702          	9                   	5.89805982e-017     	2                   	1                   	1                   	497.725             
10/03/2023 14:59:57 	9                   	0.0038704           	9                   	-0.0003984          	9                   	25.0062028          	17                  	36.7216252          	9                   	5.89805982e-017     	2                   	1                   	1                   	497.725             
10/03/2023 15:00:57 	9                   	0.0028944           	9                   	0.0006264           	9                   	25.0062028          	9                   	0.409837638         	9                   	5.89805982e-017     	2                   	1                   	1                   	497.725             
10/03/2023 15:01:57 	9                   	0.0029188           	9                   	0.0006752           	9                   	25.0062028          	9                   	0.409837638         	9                   	5.89805982e-017     	2                   	1                   	1                   	497.725             
10/03/2023 15:02:57 	9                   	0.0029188           	9                   	0.0006752           	9                   	25.0062028          	9                   	0.409837638         	9                   	5.89805982e-017     	2                   	1                   	1                   	497.725             
10/03/2023 15:03:57 	9                   	0.0028456           	9                   	0.0005532           	9                   	25.0062028          	9                   	0.409837638         	9                   	5.89805982e-017     	2                   	1                   	1                   	497.725             
10/03/2023 15:04:57 	9                   	0.0028456           	9                   	0.000724            	9                   	25.0062028          	9                   	0.409837638         	9                   	5.89805982e-017     	2                   	1                   	1                   	497.725             
