# exported by xylib from a bruker_raw file
# AMPLIFIER_GAIN: 120
# DISCRIMINATOR_1_LOWER_LEVEL: 0.3
# GENERATOR_CURRENT: 30
# GENERATOR_VOLTAGE: 40
# HIGH_VOLTAGE: 727
# ROTATION_SPEED [rpm]: 0
# START_2THETA: 60
# START_THETA: 30
# STEPS: 3001
# STEP_SIZE: 0.006
# TIME_PER_STEP: 16.1061
# USED_LAMBDA: 1.5406
# column_1	column_2
67.932000	327.000000
67.938000	306.000000
67.944000	309.000000
67.950000	291.000000
67.956000	305.000000
67.962000	336.000000
67.968000	332.000000
67.974000	314.000000
67.980000	298.000000
67.986000	306.000000
67.992000	331.000000
67.998000	330.000000
68.004000	323.000000
68.010000	316.000000
68.016000	344.000000
68.022000	329.000000
68.028000	289.000000
68.034000	317.000000
68.040000	320.000000
68.046000	315.000000
68.052000	311.000000
68.058000	314.000000
68.064000	342.000000
68.070000	353.000000
68.076000	341.000000
68.082000	340.000000
68.088000	340.000000
68.094000	327.000000
68.100000	322.000000
68.106000	313.000000
68.112000	284.000000
68.118000	336.000000
68.124000	308.000000
68.130000	320.000000
68.136000	309.000000
68.142000	339.000000
68.148000	343.000000
68.154000	304.000000
68.160000	319.000000
68.166000	344.000000
68.172000	321.000000
68.178000	317.000000
68.184000	334.000000
68.190000	314.000000
68.196000	351.000000
68.202000	341.000000
68.208000	347.000000
68.214000	340.000000
68.220000	314.000000
68.226000	317.000000
68.232000	331.000000
68.238000	338.000000
68.244000	346.000000
68.250000	308.000000
68.256000	294.000000
68.262000	329.000000
68.268000	338.000000
68.274000	293.000000
68.280000	330.000000
68.286000	296.000000
68.292000	328.000000
68.298000	345.000000
68.304000	327.000000
68.310000	325.000000
68.316000	297.000000
68.322000	304.000000
68.328000	322.000000
68.334000	346.000000
68.340000	315.000000
68.346000	350.000000
68.352000	333.000000
68.358000	284.000000
68.364000	330.000000
68.370000	343.000000
68.376000	327.000000
68.382000	359.000000
68.388000	319.000000
68.394000	316.000000
68.400000	314.000000
68.406000	343.000000
68.412000	295.000000
68.418000	326.000000
68.424000	327.000000
68.430000	343.000000
68.436000	302.000000
68.442000	309.000000
68.448000	339.000000
68.454000	332.000000
68.460000	310.000000
68.466000	328.000000
68.472000	300.000000
68.478000	309.000000
68.484000	302.000000
68.490000	349.000000
68.496000	333.000000
68.502000	334.000000
68.508000	338.000000
68.514000	300.000000
68.520000	310.000000
68.526000	323.000000
68.532000	308.000000
68.538000	313.000000
68.544000	288.000000
68.550000	352.000000
68.556000	305.000000
68.562000	301.000000
68.568000	313.000000
68.574000	313.000000
68.580000	333.000000
68.586000	329.000000
68.592000	332.000000
68.598000	320.000000
68.604000	317.000000
68.610000	343.000000
68.616000	324.000000
68.622000	303.000000
68.628000	334.000000
68.634000	328.000000
68.640000	316.000000
68.646000	321.000000
68.652000	335.000000
68.658000	329.000000
68.664000	341.000000
68.670000	302.000000
68.676000	336.000000
68.682000	342.000000
68.688000	318.000000
68.694000	307.000000
68.700000	308.000000
68.706000	354.000000
68.712000	349.000000
68.718000	316.000000
68.724000	360.000000
68.730000	331.000000
68.736000	309.000000
68.742000	333.000000
68.748000	336.000000
68.754000	316.000000
68.760000	330.000000
68.766000	319.000000
68.772000	298.000000
68.778000	314.000000
68.784000	343.000000
68.790000	336.000000
68.796000	326.000000
68.802000	329.000000
68.808000	315.000000
68.814000	296.000000
68.820000	323.000000
68.826000	308.000000
68.832000	327.000000
68.838000	306.000000
68.844000	362.000000
68.850000	324.000000
68.856000	340.000000
68.862000	334.000000
68.868000	338.000000
68.874000	340.000000
68.880000	325.000000
68.886000	338.000000
68.892000	331.000000
68.898000	327.000000
68.904000	340.000000
68.910000	310.000000
68.916000	310.000000
68.922000	322.000000
68.928000	308.000000
68.934000	339.000000
68.940000	332.000000
68.946000	354.000000
68.952000	336.000000
68.958000	303.000000
68.964000	310.000000
68.970000	300.000000
68.976000	358.000000
68.982000	319.000000
68.988000	331.000000
68.994000	333.000000
69.000000	321.000000
69.006000	326.000000
69.012000	340.000000
69.018000	323.000000
69.024000	324.000000
69.030000	332.000000
69.036000	294.000000
69.042000	324.000000
69.048000	314.000000
69.054000	368.000000
69.060000	356.000000
69.066000	328.000000
69.072000	343.000000
69.078000	300.000000
69.084000	322.000000
69.090000	332.000000
69.096000	333.000000
69.102000	350.000000
69.108000	303.000000
69.114000	314.000000
69.120000	335.000000
69.126000	354.000000
69.132000	328.000000
69.138000	311.000000
69.144000	335.000000
69.150000	326.000000
69.156000	326.000000
69.162000	294.000000
69.168000	330.000000
69.174000	310.000000
69.180000	332.000000
69.186000	348.000000
69.192000	333.000000
69.198000	324.000000
69.204000	328.000000
69.210000	323.000000
69.216000	368.000000
69.222000	310.000000
69.228000	320.000000
69.234000	349.000000
69.240000	326.000000
69.246000	295.000000
69.252000	342.000000
69.258000	355.000000
69.264000	318.000000
69.270000	342.000000
69.276000	369.000000
69.282000	324.000000
69.288000	331.000000
69.294000	330.000000
69.300000	358.000000
69.306000	369.000000
69.312000	322.000000
69.318000	350.000000
69.324000	321.000000
69.330000	305.000000
69.336000	319.000000
69.342000	289.000000
69.348000	326.000000
69.354000	342.000000
69.360000	319.000000
69.366000	327.000000
69.372000	340.000000
69.378000	353.000000
69.384000	382.000000
69.390000	341.000000
69.396000	307.000000
69.402000	317.000000
69.408000	327.000000
69.414000	346.000000
69.420000	339.000000
69.426000	353.000000
69.432000	328.000000
69.438000	338.000000
69.444000	306.000000
69.450000	338.000000
69.456000	342.000000
69.462000	331.000000
69.468000	335.000000
69.474000	321.000000
69.480000	345.000000
69.486000	322.000000
69.492000	338.000000
69.498000	344.000000
69.504000	306.000000
69.510000	331.000000
69.516000	326.000000
69.522000	318.000000
69.528000	339.000000
69.534000	352.000000
69.540000	311.000000
69.546000	356.000000
69.552000	353.000000
69.558000	328.000000
69.564000	356.000000
69.570000	332.000000
69.576000	357.000000
69.582000	317.000000
69.588000	334.000000
69.594000	333.000000
69.600000	357.000000
69.606000	346.000000
69.612000	343.000000
69.618000	350.000000
69.624000	292.000000
69.630000	351.000000
69.636000	337.000000
69.642000	330.000000
69.648000	325.000000
69.654000	330.000000
69.660000	357.000000
69.666000	369.000000
69.672000	375.000000
69.678000	350.000000
69.684000	356.000000
69.690000	343.000000
69.696000	314.000000
69.702000	375.000000
69.708000	334.000000
69.714000	335.000000
69.720000	318.000000
69.726000	331.000000
69.732000	332.000000
69.738000	337.000000
69.744000	347.000000
69.750000	343.000000
69.756000	352.000000
69.762000	356.000000
69.768000	323.000000
69.774000	371.000000
69.780000	321.000000
69.786000	379.000000
69.792000	325.000000
69.798000	317.000000
69.804000	346.000000
69.810000	345.000000
69.816000	339.000000
69.822000	326.000000
69.828000	375.000000
69.834000	340.000000
69.840000	351.000000
69.846000	343.000000
69.852000	371.000000
69.858000	331.000000
69.864000	361.000000
69.870000	365.000000
69.876000	344.000000
69.882000	368.000000
69.888000	376.000000
69.894000	332.000000
69.900000	345.000000
69.906000	368.000000
69.912000	356.000000
69.918000	366.000000
69.924000	394.000000
69.930000	365.000000
69.936000	387.000000
69.942000	421.000000
69.948000	350.000000
69.954000	408.000000
69.960000	332.000000
69.966000	380.000000
69.972000	380.000000
69.978000	391.000000
69.984000	369.000000
69.990000	347.000000
69.996000	407.000000
70.002000	355.000000
70.008000	415.000000
70.014000	384.000000
70.020000	401.000000
70.026000	374.000000
70.032000	422.000000
70.038000	380.000000
70.044000	358.000000
70.050000	364.000000
70.056000	420.000000
70.062000	416.000000
70.068000	357.000000
70.074000	407.000000
70.080000	400.000000
70.086000	379.000000
70.092000	408.000000
70.098000	382.000000
70.104000	433.000000
70.110000	379.000000
70.116000	384.000000
70.122000	389.000000
70.128000	413.000000
70.134000	406.000000
70.140000	374.000000
70.146000	385.000000
70.152000	412.000000
70.158000	431.000000
70.164000	374.000000
70.170000	400.000000
70.176000	420.000000
70.182000	417.000000
70.188000	424.000000
70.194000	412.000000
70.200000	439.000000
70.206000	424.000000
70.212000	424.000000
70.218000	387.000000
70.224000	427.000000
70.230000	442.000000
70.236000	421.000000
70.242000	431.000000
70.248000	446.000000
70.254000	436.000000
70.260000	442.000000
70.266000	410.000000
70.272000	419.000000
70.278000	490.000000
70.284000	426.000000
70.290000	390.000000
70.296000	436.000000
70.302000	431.000000
70.308000	477.000000
70.314000	431.000000
70.320000	434.000000
70.326000	462.000000
70.332000	431.000000
70.338000	490.000000
70.344000	470.000000
70.350000	452.000000
70.356000	506.000000
70.362000	488.000000
70.368000	435.000000
70.374000	469.000000
70.380000	483.000000
70.386000	487.000000
70.392000	471.000000
70.398000	512.000000
70.404000	528.000000
70.410000	471.000000
70.416000	507.000000
70.422000	479.000000
70.428000	522.000000
70.434000	503.000000
70.440000	557.000000
70.446000	532.000000
70.452000	542.000000
70.458000	503.000000
70.464000	549.000000
70.470000	552.000000
70.476000	573.000000
70.482000	512.000000
70.488000	551.000000
70.494000	559.000000
70.500000	581.000000
70.506000	593.000000
70.512000	573.000000
70.518000	603.000000
70.524000	607.000000
70.530000	627.000000
70.536000	616.000000
70.542000	627.000000
70.548000	620.000000
70.554000	666.000000
70.560000	620.000000
70.566000	690.000000
70.572000	663.000000
70.578000	677.000000
70.584000	682.000000
70.590000	747.000000
70.596000	715.000000
70.602000	682.000000
70.608000	733.000000
70.614000	724.000000
70.620000	734.000000
70.626000	792.000000
70.632000	814.000000
70.638000	747.000000
70.644000	789.000000
70.650000	754.000000
70.656000	762.000000
70.662000	804.000000
70.668000	884.000000
70.674000	862.000000
70.680000	893.000000
70.686000	909.000000
70.692000	942.000000
70.698000	936.000000
70.704000	984.000000
70.710000	1004.000000
70.716000	1000.000000
70.722000	960.000000
70.728000	1040.000000
70.734000	1069.000000
70.740000	1116.000000
70.746000	1163.000000
70.752000	1199.000000
70.758000	1195.000000
70.764000	1221.000000
70.770000	1312.000000
70.776000	1277.000000
70.782000	1306.000000
70.788000	1347.000000
70.794000	1431.000000
70.800000	1518.000000
70.806000	1533.000000
70.812000	1559.000000
70.818000	1579.000000
70.824000	1611.000000
70.830000	1650.000000
70.836000	1682.000000
70.842000	1753.000000
70.848000	1827.000000
70.854000	1851.000000
70.860000	1904.000000
70.866000	1947.000000
70.872000	1963.000000
70.878000	2022.000000
70.884000	2014.000000
70.890000	2068.000000
70.896000	2196.000000
70.902000	2243.000000
70.908000	2260.000000
70.914000	2267.000000
70.920000	2323.000000
70.926000	2375.000000
70.932000	2521.000000
70.938000	2396.000000
70.944000	2401.000000
70.950000	2494.000000
70.956000	2482.000000
70.962000	2539.000000
70.968000	2446.000000
70.974000	2379.000000
70.980000	2336.000000
70.986000	2315.000000
70.992000	2402.000000
70.998000	2310.000000
71.004000	2254.000000
71.010000	2174.000000
71.016000	2134.000000
71.022000	2083.000000
71.028000	2094.000000
71.034000	2028.000000
71.040000	1999.000000
71.046000	1891.000000
71.052000	1953.000000
71.058000	1870.000000
71.064000	1882.000000
71.070000	1858.000000
71.076000	1820.000000
71.082000	1784.000000
71.088000	1809.000000
71.094000	1776.000000
71.100000	1731.000000
71.106000	1677.000000
71.112000	1739.000000
71.118000	1721.000000
71.124000	1664.000000
71.130000	1722.000000
71.136000	1610.000000
71.142000	1699.000000
71.148000	1633.000000
71.154000	1634.000000
71.160000	1608.000000
71.166000	1607.000000
71.172000	1579.000000
71.178000	1560.000000
71.184000	1521.000000
71.190000	1436.000000
71.196000	1413.000000
71.202000	1454.000000
71.208000	1321.000000
71.214000	1223.000000
71.220000	1222.000000
71.226000	1255.000000
71.232000	1192.000000
71.238000	1126.000000
71.244000	1155.000000
71.250000	1071.000000
71.256000	1086.000000
71.262000	1021.000000
71.268000	971.000000
71.274000	934.000000
71.280000	973.000000
71.286000	929.000000
71.292000	886.000000
71.298000	873.000000
71.304000	789.000000
71.310000	758.000000
71.316000	769.000000
71.322000	801.000000
71.328000	782.000000
71.334000	720.000000
71.340000	751.000000
71.346000	747.000000
71.352000	657.000000
71.358000	692.000000
71.364000	698.000000
71.370000	672.000000
71.376000	655.000000
71.382000	622.000000
71.388000	636.000000
71.394000	614.000000
71.400000	587.000000
71.406000	617.000000
71.412000	595.000000
71.418000	543.000000
71.424000	591.000000
71.430000	546.000000
71.436000	575.000000
71.442000	529.000000
71.448000	520.000000
71.454000	554.000000
71.460000	522.000000
71.466000	554.000000
71.472000	566.000000
71.478000	477.000000
71.484000	505.000000
71.490000	507.000000
71.496000	501.000000
71.502000	517.000000
71.508000	512.000000
71.514000	492.000000
71.520000	447.000000
71.526000	462.000000
71.532000	458.000000
71.538000	471.000000
71.544000	453.000000
71.550000	475.000000
71.556000	446.000000
71.562000	421.000000
71.568000	464.000000
71.574000	432.000000
71.580000	467.000000
71.586000	461.000000
71.592000	419.000000
71.598000	419.000000
71.604000	446.000000
71.610000	383.000000
71.616000	421.000000
71.622000	437.000000
71.628000	434.000000
71.634000	404.000000
71.640000	433.000000
71.646000	393.000000
71.652000	404.000000
71.658000	408.000000
71.664000	394.000000
71.670000	377.000000
71.676000	391.000000
71.682000	400.000000
71.688000	417.000000
71.694000	374.000000
71.700000	390.000000
71.706000	389.000000
71.712000	373.000000
71.718000	365.000000
71.724000	377.000000
71.730000	416.000000
71.736000	380.000000
71.742000	387.000000
71.748000	376.000000
71.754000	350.000000
71.760000	367.000000
71.766000	379.000000
71.772000	373.000000
71.778000	378.000000
71.784000	367.000000
71.790000	351.000000
71.796000	416.000000
71.802000	356.000000
71.808000	392.000000
71.814000	374.000000
71.820000	346.000000
71.826000	379.000000
71.832000	393.000000
71.838000	360.000000
71.844000	373.000000
71.850000	340.000000
71.856000	367.000000
71.862000	402.000000
71.868000	345.000000
71.874000	358.000000
71.880000	327.000000
71.886000	348.000000
71.892000	367.000000
71.898000	360.000000
71.904000	358.000000
71.910000	339.000000
71.916000	332.000000
71.922000	328.000000
71.928000	350.000000
71.934000	368.000000
71.940000	365.000000
71.946000	359.000000
71.952000	325.000000
71.958000	367.000000
71.964000	322.000000
71.970000	339.000000
71.976000	360.000000
71.982000	348.000000
71.988000	346.000000
71.994000	342.000000
72.000000	303.000000
72.006000	356.000000
72.012000	322.000000
72.018000	338.000000
72.024000	334.000000
72.030000	322.000000
72.036000	375.000000
72.042000	335.000000
72.048000	353.000000
72.054000	330.000000
72.060000	342.000000
72.066000	323.000000
72.072000	352.000000
72.078000	306.000000
72.084000	326.000000
72.090000	359.000000
72.096000	351.000000
72.102000	342.000000
72.108000	386.000000
72.114000	369.000000
72.120000	303.000000
72.126000	352.000000
72.132000	331.000000
72.138000	346.000000
72.144000	317.000000
72.150000	340.000000
72.156000	317.000000
72.162000	313.000000
72.168000	361.000000
72.174000	354.000000
72.180000	315.000000
72.186000	322.000000
72.192000	323.000000
72.198000	347.000000
72.204000	313.000000
72.210000	335.000000
72.216000	380.000000
72.222000	336.000000
72.228000	306.000000
72.234000	339.000000
72.240000	321.000000
72.246000	332.000000
72.252000	365.000000
72.258000	323.000000
72.264000	310.000000
72.270000	358.000000
72.276000	324.000000
72.282000	315.000000
72.288000	329.000000
72.294000	346.000000
72.300000	322.000000
72.306000	346.000000
72.312000	311.000000
72.318000	332.000000
72.324000	313.000000
72.330000	331.000000
72.336000	311.000000
72.342000	303.000000
72.348000	359.000000
72.354000	340.000000
72.360000	337.000000
72.366000	285.000000
72.372000	316.000000
72.378000	363.000000
72.384000	310.000000
72.390000	322.000000
72.396000	318.000000
72.402000	330.000000
72.408000	331.000000
72.414000	289.000000
72.420000	347.000000
72.426000	325.000000
72.432000	352.000000
72.438000	339.000000
72.444000	327.000000
72.450000	326.000000
72.456000	323.000000
72.462000	320.000000
72.468000	314.000000
72.474000	328.000000
72.480000	315.000000
72.486000	326.000000
72.492000	333.000000
72.498000	348.000000
72.504000	315.000000
72.510000	330.000000
72.516000	326.000000
72.522000	318.000000
72.528000	311.000000
72.534000	322.000000
72.540000	303.000000
72.546000	333.000000
72.552000	336.000000
72.558000	317.000000
72.564000	343.000000
72.570000	333.000000
72.576000	291.000000
72.582000	374.000000
72.588000	341.000000
72.594000	323.000000
72.600000	311.000000
72.606000	359.000000
72.612000	344.000000
72.618000	314.000000
72.624000	345.000000
72.630000	294.000000
72.636000	340.000000
72.642000	318.000000
72.648000	318.000000
72.654000	307.000000
72.660000	325.000000
72.666000	311.000000
72.672000	304.000000
72.678000	304.000000
72.684000	340.000000
72.690000	326.000000
72.696000	305.000000
72.702000	319.000000
72.708000	319.000000
72.714000	311.000000
72.720000	336.000000
72.726000	330.000000
72.732000	297.000000
72.738000	308.000000
72.744000	318.000000
72.750000	314.000000
72.756000	286.000000
72.762000	320.000000
72.768000	307.000000
72.774000	336.000000
72.780000	305.000000
72.786000	330.000000
72.792000	304.000000
72.798000	321.000000
72.804000	299.000000
72.810000	352.000000
72.816000	323.000000
72.822000	316.000000
72.828000	329.000000
72.834000	283.000000
72.840000	291.000000
72.846000	316.000000
72.852000	336.000000
72.858000	309.000000
72.864000	288.000000
72.870000	361.000000
72.876000	305.000000
72.882000	300.000000
72.888000	324.000000
72.894000	295.000000
72.900000	319.000000
72.906000	306.000000
72.912000	288.000000
72.918000	315.000000
72.924000	333.000000
72.930000	342.000000
72.936000	302.000000
72.942000	315.000000
72.948000	289.000000
72.954000	332.000000
72.960000	316.000000
72.966000	359.000000
72.972000	328.000000
72.978000	293.000000
72.984000	325.000000
72.990000	274.000000
72.996000	312.000000
73.002000	294.000000
73.008000	324.000000
73.014000	303.000000
73.020000	304.000000
73.026000	300.000000
73.032000	318.000000
73.038000	341.000000
73.044000	330.000000
73.050000	317.000000
73.056000	323.000000
73.062000	331.000000
73.068000	310.000000
73.074000	345.000000
73.080000	310.000000
73.086000	306.000000
73.092000	320.000000
73.098000	319.000000
73.104000	354.000000
73.110000	334.000000
73.116000	312.000000
73.122000	326.000000
73.128000	313.000000
73.134000	315.000000
73.140000	326.000000
73.146000	326.000000
73.152000	327.000000
73.158000	311.000000
73.164000	295.000000
73.170000	335.000000
73.176000	335.000000
73.182000	325.000000
73.188000	325.000000
73.194000	329.000000
73.200000	318.000000
73.206000	333.000000
73.212000	310.000000
73.218000	322.000000
73.224000	299.000000
73.230000	323.000000
73.236000	292.000000
73.242000	305.000000
73.248000	328.000000
73.254000	320.000000
73.260000	328.000000
73.266000	314.000000
73.272000	331.000000
73.278000	321.000000
73.284000	312.000000
73.290000	290.000000
73.296000	312.000000
73.302000	319.000000
73.308000	303.000000
73.314000	342.000000
73.320000	313.000000
73.326000	331.000000
73.332000	340.000000
73.338000	349.000000
73.344000	359.000000
73.350000	298.000000
73.356000	327.000000
73.362000	315.000000
73.368000	303.000000
73.374000	332.000000
73.380000	293.000000
73.386000	326.000000
73.392000	301.000000
73.398000	328.000000
73.404000	309.000000
73.410000	324.000000
73.416000	310.000000
73.422000	312.000000
73.428000	295.000000
73.434000	303.000000
73.440000	333.000000
73.446000	316.000000
73.452000	302.000000
73.458000	313.000000
73.464000	356.000000
73.470000	322.000000
73.476000	310.000000
73.482000	292.000000
73.488000	335.000000
73.494000	326.000000
73.500000	307.000000
73.506000	314.000000
73.512000	304.000000
73.518000	344.000000
73.524000	334.000000
73.530000	335.000000
73.536000	339.000000
73.542000	301.000000
73.548000	323.000000
73.554000	338.000000
73.560000	319.000000
73.566000	319.000000
73.572000	328.000000
73.578000	342.000000
73.584000	341.000000
73.590000	300.000000
73.596000	346.000000
73.602000	306.000000
73.608000	350.000000
73.614000	342.000000
73.620000	324.000000
73.626000	335.000000
73.632000	319.000000
73.638000	340.000000
73.644000	330.000000
73.650000	327.000000
73.656000	330.000000
73.662000	314.000000
73.668000	366.000000
73.674000	344.000000
73.680000	340.000000
73.686000	345.000000
73.692000	325.000000
73.698000	347.000000
73.704000	360.000000
73.710000	336.000000
73.716000	375.000000
73.722000	328.000000
73.728000	345.000000
73.734000	376.000000
73.740000	365.000000
73.746000	363.000000
73.752000	363.000000
73.758000	370.000000
73.764000	362.000000
73.770000	372.000000
73.776000	363.000000
73.782000	380.000000
73.788000	367.000000
73.794000	386.000000
73.800000	370.000000
73.806000	414.000000
73.812000	353.000000
73.818000	376.000000
73.824000	402.000000
73.830000	381.000000
73.836000	372.000000
73.842000	393.000000
73.848000	429.000000
73.854000	419.000000
73.860000	419.000000
73.866000	383.000000
73.872000	444.000000
73.878000	456.000000
73.884000	425.000000
73.890000	398.000000
73.896000	443.000000
73.902000	407.000000
73.908000	436.000000
73.914000	481.000000
73.920000	443.000000
73.926000	427.000000
73.932000	439.000000
73.938000	443.000000
73.944000	418.000000
73.950000	433.000000
73.956000	451.000000
73.962000	465.000000
73.968000	460.000000
73.974000	458.000000
73.980000	454.000000
73.986000	422.000000
73.992000	479.000000
73.998000	454.000000
74.004000	439.000000
74.010000	424.000000
74.016000	471.000000
74.022000	433.000000
74.028000	424.000000
74.034000	442.000000
74.040000	408.000000
74.046000	430.000000
74.052000	442.000000
74.058000	429.000000
74.064000	412.000000
74.070000	436.000000
74.076000	428.000000
74.082000	479.000000
74.088000	412.000000
74.094000	406.000000
74.100000	441.000000
74.106000	406.000000
74.112000	435.000000
74.118000	432.000000
74.124000	445.000000
74.130000	400.000000
74.136000	411.000000
74.142000	385.000000
74.148000	414.000000
74.154000	427.000000
74.160000	387.000000
74.166000	402.000000
74.172000	369.000000
74.178000	410.000000
74.184000	443.000000
74.190000	389.000000
74.196000	380.000000
74.202000	384.000000
74.208000	406.000000
74.214000	402.000000
74.220000	374.000000
74.226000	409.000000
74.232000	378.000000
74.238000	406.000000
74.244000	394.000000
74.250000	415.000000
74.256000	359.000000
74.262000	364.000000
74.268000	361.000000
74.274000	361.000000
74.280000	399.000000
74.286000	374.000000
74.292000	386.000000
74.298000	327.000000
74.304000	348.000000
74.310000	326.000000
74.316000	374.000000
74.322000	348.000000
74.328000	366.000000
74.334000	343.000000
74.340000	336.000000
74.346000	349.000000
74.352000	381.000000
74.358000	355.000000
74.364000	358.000000
74.370000	358.000000
74.376000	352.000000
74.382000	347.000000
74.388000	321.000000
74.394000	336.000000
74.400000	357.000000
74.406000	327.000000
74.412000	376.000000
74.418000	330.000000
74.424000	312.000000
74.430000	341.000000
74.436000	330.000000
74.442000	335.000000
74.448000	341.000000
74.454000	331.000000
74.460000	314.000000
74.466000	301.000000
74.472000	329.000000
74.478000	340.000000
74.484000	353.000000
74.490000	311.000000
74.496000	338.000000
74.502000	329.000000
74.508000	316.000000
74.514000	321.000000
74.520000	338.000000
74.526000	333.000000
74.532000	314.000000
74.538000	327.000000
74.544000	320.000000
74.550000	301.000000
74.556000	296.000000
74.562000	292.000000
74.568000	311.000000
74.574000	298.000000
74.580000	300.000000
74.586000	315.000000
74.592000	314.000000
74.598000	279.000000
74.604000	288.000000
74.610000	331.000000
74.616000	332.000000
74.622000	322.000000
74.628000	333.000000
74.634000	327.000000
74.640000	354.000000
74.646000	315.000000
74.652000	342.000000
74.658000	314.000000
74.664000	309.000000
74.670000	318.000000
74.676000	300.000000
74.682000	292.000000
74.688000	341.000000
74.694000	313.000000
74.700000	310.000000
74.706000	312.000000
74.712000	284.000000
74.718000	304.000000
74.724000	314.000000
74.730000	329.000000
74.736000	316.000000
74.742000	307.000000
74.748000	338.000000
74.754000	296.000000
74.760000	341.000000
74.766000	331.000000
74.772000	372.000000
74.778000	298.000000
74.784000	335.000000
74.790000	323.000000
74.796000	350.000000
74.802000	291.000000
74.808000	304.000000
74.814000	344.000000
74.820000	356.000000
74.826000	330.000000
74.832000	329.000000
74.838000	346.000000
74.844000	268.000000
74.850000	335.000000
74.856000	343.000000
74.862000	370.000000
74.868000	373.000000
74.874000	326.000000
74.880000	349.000000
74.886000	331.000000
74.892000	320.000000
74.898000	331.000000
74.904000	353.000000
74.910000	359.000000
74.916000	348.000000
74.922000	351.000000
74.928000	358.000000
74.934000	367.000000
74.940000	369.000000
74.946000	348.000000
74.952000	368.000000
74.958000	352.000000
74.964000	348.000000
74.970000	348.000000
74.976000	346.000000
74.982000	339.000000
74.988000	395.000000
74.994000	343.000000
75.000000	369.000000
75.006000	357.000000
75.012000	374.000000
75.018000	352.000000
75.024000	370.000000
75.030000	356.000000
75.036000	343.000000
75.042000	362.000000
75.048000	356.000000
75.054000	347.000000
75.060000	353.000000
75.066000	347.000000
75.072000	364.000000
75.078000	314.000000
75.084000	300.000000
75.090000	355.000000
75.096000	363.000000
75.102000	339.000000
75.108000	317.000000
75.114000	363.000000
75.120000	347.000000
75.126000	306.000000
75.132000	349.000000
75.138000	286.000000
75.144000	347.000000
75.150000	297.000000
75.156000	337.000000
75.162000	312.000000
75.168000	312.000000
75.174000	311.000000
75.180000	326.000000
75.186000	367.000000
75.192000	323.000000
75.198000	321.000000
75.204000	332.000000
75.210000	315.000000
75.216000	335.000000
75.222000	333.000000
75.228000	323.000000
75.234000	359.000000
75.240000	319.000000
75.246000	309.000000
75.252000	343.000000
75.258000	337.000000
75.264000	336.000000
75.270000	338.000000
75.276000	299.000000
75.282000	337.000000
75.288000	328.000000
75.294000	283.000000
75.300000	313.000000
75.306000	334.000000
75.312000	334.000000
75.318000	329.000000
75.324000	318.000000
75.330000	321.000000
75.336000	318.000000
75.342000	334.000000
75.348000	356.000000
75.354000	311.000000
75.360000	320.000000
75.366000	305.000000
75.372000	295.000000
75.378000	303.000000
75.384000	292.000000
75.390000	307.000000
75.396000	334.000000
75.402000	331.000000
75.408000	324.000000
75.414000	326.000000
75.420000	320.000000
75.426000	312.000000
75.432000	303.000000
75.438000	293.000000
75.444000	311.000000
75.450000	309.000000
75.456000	285.000000
75.462000	318.000000
75.468000	305.000000
75.474000	283.000000
