[Header]
TITLE,Bi-O-S_bestsample_Add.dat
BYAPP,HeatCapacity,3.8.6,1.7
INFO,,MASS:Sample Mass (mg)
INFO,,MASSERR:Sample Mass Error (mg)
INFO,,MOLWGHT:Formula Weight (g/mole)
INFO,,ATOMS:Atoms per Formula Unit
INFO,PPMS Heat Capacity Option 3.8.6 Build 1,APPNAME
DATATYPE,TIME,1
DATATYPE,COMMENT,2
STARTUPAXIS, X, 8, LINEAR, AUTO
STARTUPAXIS, Y1, 12, LINEAR, AUTO
[Data]
Time Stamp (Seconds),Comment (),System Status (Code),Puck Temp (Kelvin),System Temp (Kelvin),Field (Oersted),Pressure (Torr),Sample Temp (Kelvin),Temp Rise (Kelvin),Samp HC (µJ/K),Samp HC Err (µJ/K),Addenda HC (µJ/K),Addenda HC Err (µJ/K),Total HC (µJ/K),Total HC Err (µJ/K),Fit Deviation (ChiSquare),Time Const tau1 (seconds),Time Const tau2 (seconds),Sample Coupling (Percent),Debye Temp (Kelvin),Debye Temp Err (Kelvin),Cal Correction (Factor),Therm Resist (Ohms),Htr Resist (Ohms),Puck Resist (Ohms),Wire Cond (W/K),Meas Time (seconds),Temp Squared (K^2),Samp HC/Temp (µJ/K/K),Addenda Offset HC (µJ/K)
28643387.28,,5905,3.72256,3.7694,49998.922,9.3E-6,3.7395496,0.068724784,0,0,0.58331421,0.002417,0.58331421,0.002417,17.363006,0.16044113,0,100,,,1,,,,3.6357E-6,0.3173915,13.984231,0,0
28643402.94,,5905,3.72421,3.7728,49998.922,9.3E-6,3.7408811,0.069120282,0,0,0.58483861,0.002587,0.58483861,0.002587,8.0861755,0.16094381,0,100,,,1,,,,3.6338E-6,0.3208823,13.994192,0,0
28643419.41,,5905,3.72433,3.7741,49998.922,9.3E-6,3.7405959,0.069235498,0,0,0.58449442,0.002496,0.58449442,0.002496,11.283725,0.16020757,0,100,,,1,,,,3.6484E-6,0.3218876,13.992057,0,0
28643435.7,,5905,3.72413,3.7722,49998.922,9.4E-6,3.7416983,0.069212289,0,0,0.58472972,0.002787,0.58472972,0.002787,9.4057213,0.16125848,0,100,,,1,,,,3.626E-6,0.3204151,14.000306,0,0
28643451.38,,5905,3.72482,3.7766,49998.922,9.4E-6,3.742,0.069244751,0,0,0.58519576,0.002396,0.58519576,0.002396,12.128352,0.15990184,0,100,,,1,,,,3.6597E-6,0.322517,14.002564,0,0
28643467.02,,5905,3.72571,3.7753,49998.922,9.4E-6,3.7422815,0.068865347,0,0,0.58456051,0.002412,0.58456051,0.002412,18.272991,0.15950811,0,100,,,1,,,,3.6648E-6,0.3198037,14.004671,0,0
28643632.64,,5905,3.82111,3.8711,49998.922,9.4E-6,3.836133,0.069018255,0,0,0.62336277,0.002468,0.62336277,0.002468,2.5930551,0.16512302,0,100,,,1,,,,3.7751E-6,0.3190162,14.715917,0,0
28643648.27,,5905,3.82111,3.872,49998.922,9.4E-6,3.8379977,0.070653188,0,0,0.62449762,0.002557,0.62449762,0.002557,2.7718787,0.16577574,0,100,,,1,,,,3.7671E-6,0.330246,14.730226,0,0
28643663.86,,5905,3.8217,3.8723,49998.922,9.4E-6,3.8387353,0.070978816,0,0,0.62618082,0.002842,0.62618082,0.002842,5.1465787,0.16737561,0,100,,,1,,,,3.7412E-6,0.3315515,14.735889,0,0
28643679.47,,5905,3.82281,3.8731,49998.922,9.4E-6,3.8397513,0.071330477,0,0,0.62624211,0.002722,0.62624211,0.002722,4.6912525,0.16719707,0,100,,,1,,,,3.7455E-6,0.3347512,14.74369,0,0
28643695.06,,5905,3.82359,3.8738,49998.922,9.3E-6,3.8407438,0.071217378,0,0,0.62578346,0.002824,0.62578346,0.002824,2.9268479,0.16636584,0,100,,,1,,,,3.7615E-6,0.3343941,14.751313,0,0
28643710.53,,5905,3.82527,3.8772,49998.922,9.4E-6,3.841173,0.070944939,0,0,0.62566706,0.002555,0.62566706,0.002555,0.89032729,0.16569002,0,100,,,1,,,,3.7761E-6,0.3327317,14.75461,0,0
28643726.3,,5905,3.82624,3.879,49998.922,9.3E-6,3.8423269,0.070611289,0,0,0.62609376,0.002282,0.62609376,0.002282,4.9701259,0.16440595,0,100,,,1,,,,3.8082E-6,0.33138,14.763476,0,0
28643742.78,,5905,3.82577,3.877,49998.922,9.3E-6,3.8430735,0.070525714,0,0,0.6258653,0.002361,0.6258653,0.002361,10.397533,0.16589558,0,100,,,1,,,,3.7726E-6,0.3288119,14.769214,0,0
28643761.22,,5905,3.82713,3.8793,49998.922,9.3E-6,3.8431486,0.070970324,0,0,0.62756488,0.002435,0.62756488,0.002435,15.073558,0.16699682,0,100,,,1,,,,3.7579E-6,0.3317912,14.769791,0,0
28643776.94,,5905,3.82649,3.8758,49998.922,9.4E-6,3.845118,0.071304454,0,0,0.6286489,0.002515,0.6286489,0.002515,16.167643,0.16772319,0,100,,,1,,,,3.7481E-6,0.3339936,14.784932,0,0
28643792.58,,5905,3.82746,3.8785,49998.922,9.3E-6,3.8440383,0.071223498,0,0,0.62779812,0.002466,0.62779812,0.002466,9.3905237,0.16588936,0,100,,,1,,,,3.7844E-6,0.3354464,14.77663,0,0
28643808.25,,5905,3.82794,3.878,49998.922,9.4E-6,3.8456859,0.070861822,0,0,0.62680016,0.004048,0.62680016,0.004048,1.5238004,0.16576717,0,100,,,1,,,,3.7812E-6,0.3317787,14.7893,0,0
28643970.41,,5905,3.92126,3.9757,49998.922,9.3E-6,3.9371446,0.07102886,0,0,0.66805128,0.002849,0.66805128,0.002849,2.1490102,0.17126429,0,100,,,1,,,,3.9007E-6,0.3315343,15.501107,0,0
28643986.14,,5905,3.92091,3.9709,49998.922,9.3E-6,3.9384425,0.072726538,0,0,0.67009512,0.002822,0.67009512,0.002822,6.4800383,0.17358477,0,100,,,1,,,,3.8603E-6,0.3425286,15.511329,0,0
28644001.86,,5905,3.92193,3.9748,49998.922,9.3E-6,3.9403137,0.073331765,0,0,0.66898332,0.003135,0.66898332,0.003135,4.3502304,0.17288625,0,100,,,1,,,,3.8695E-6,0.3471695,15.526072,0,0
28644017.61,,5905,3.92417,3.9762,49998.922,9.4E-6,3.9415737,0.073128338,0,0,0.66973904,0.002657,0.66973904,0.002657,7.5299833,0.17274898,0,100,,,1,,,,3.8769E-6,0.3457725,15.536003,0,0
28644033.36,,5905,3.92384,3.9768,49998.922,9.3E-6,3.9416602,0.073284526,0,0,0.67133391,0.002813,0.67133391,0.002813,12.051657,0.17426879,0,100,,,1,,,,3.8523E-6,0.345498,15.536685,0,0
28644048.97,,5905,3.92484,3.9755,49998.922,9.4E-6,3.9426656,0.073278737,0,0,0.67056143,0.002559,0.67056143,0.002559,8.6178443,0.1718773,0,100,,,1,,,,3.9014E-6,0.3485376,15.544612,0,0
28644064.63,,5905,3.92603,3.976,49998.922,9.3E-6,3.9432717,0.072805653,0,0,0.67116031,0.002646,0.67116031,0.002646,9.3109125,0.17263592,0,100,,,1,,,,3.8877E-6,0.3437546,15.549391,0,0
28644080.28,,5905,3.92693,3.9775,49998.922,9.4E-6,3.944522,0.073029184,0,0,0.67115118,0.002388,0.67115118,0.002388,6.6297226,0.17264404,0,100,,,1,,,,3.8875E-6,0.3452718,15.559253,0,0
28644095.91,,5905,3.92728,3.9774,49998.922,9.3E-6,3.9447487,0.072864833,0,0,0.67213818,0.002874,0.67213818,0.002874,3.7089876,0.17226896,0,100,,,1,,,,3.9017E-6,0.3452881,15.561042,0,0
28644111.48,,5905,3.92706,3.9787,49998.922,9.3E-6,3.9453683,0.073167714,0,0,0.67302991,0.00277,0.67302991,0.00277,9.6491127,0.17471572,0,100,,,1,,,,3.8521E-6,0.3445379,15.565931,0,0
28644127.39,,5905,3.9276,3.9775,49998.922,9.3E-6,3.9456741,0.073436304,0,0,0.67114509,0.002401,0.67114509,0.002401,7.0965173,0.17171689,0,100,,,1,,,,3.9084E-6,0.3494314,15.568344,0,0
28644143.11,,5905,3.92833,3.98,49998.922,9.4E-6,3.9465237,0.072968346,0,0,0.67316092,0.002623,0.67316092,0.002623,8.5363725,0.1743626,0,100,,,1,,,,3.8607E-6,0.3434338,15.57505,0,0
28644303.22,,5905,4.02202,4.0745,49998.922,9.3E-6,4.0393335,0.073731922,0,0,0.71549487,0.00271,0.71549487,0.00271,12.19721,0.17894796,0,100,,,1,,,,3.9983E-6,0.3487252,16.316215,0,0
28644318.88,,5905,4.02262,4.0764,49998.922,9.4E-6,4.0416851,0.074965982,0,0,0.71583748,0.00255,0.71583748,0.00255,8.5681699,0.17844568,0,100,,,1,,,,4.0115E-6,0.3578959,16.335219,0,0
28644334.56,,5905,4.02434,4.0765,49998.922,9.3E-6,4.0430895,0.074880429,0,0,0.71683563,0.002546,0.71683563,0.002546,16.854434,0.17926137,0,100,,,1,,,,3.9988E-6,0.3568914,16.346573,0,0
28644350.28,,5905,4.02523,4.0782,49998.922,9.3E-6,4.0434007,0.075163352,0,0,0.71798314,0.002825,0.71798314,0.002825,11.184041,0.18000161,0,100,,,1,,,,3.9888E-6,0.3585227,16.34909,0,0
28644366.08,,5905,4.02587,4.0775,49998.922,9.4E-6,4.0450833,0.075336228,0,0,0.7180754,0.003762,0.7180754,0.003762,2.1157222,0.17935181,0,100,,,1,,,,4.0037E-6,0.3600032,16.362699,0,0
28644381.88,,5905,4.02731,4.0802,49998.922,9.3E-6,4.0454292,0.07518916,0,0,0.7177992,0.002725,0.7177992,0.002725,17.594069,0.17970895,0,100,,,1,,,,3.9942E-6,0.3587036,16.365497,0,0
28644390.08,Error: 043-Measurement Failed: TMeasKernel.WaitUntilThermNoChange(): Sample thermometer resistance is less than zero (-392.18463 ohms) continuing. . .
28644465.92,,5905,4.02956,4.0796,49998.922,9.3E-6,4.0483011,0.075205842,0,0,0.72042854,0.00278,0.72042854,0.00278,8.5380885,0.17977161,0,100,,,1,,,,4.0075E-6,0.3594179,16.388742,0,0
28644481.73,,5905,4.03011,4.0821,49998.922,9.4E-6,4.0484781,0.075422772,0,0,0.72035362,0.002792,0.72035362,0.002792,16.140846,0.18078327,0,100,,,1,,,,3.9846E-6,0.3595432,16.390175,0,0
28644497.33,,5905,4.0308,4.0835,49998.922,9.3E-6,4.0492378,0.075623583,0,0,0.72021037,0.002619,0.72021037,0.002619,9.2704017,0.18050838,0,100,,,1,,,,3.9899E-6,0.3615665,16.396327,0,0
28644513.08,,5905,4.03114,4.0843,49998.922,9.4E-6,4.0501552,0.075350933,0,0,0.72156046,0.002798,0.72156046,0.002798,1.740995,0.17993148,0,100,,,1,,,,4.0102E-6,0.3610168,16.403757,0,0
28644529.59,,5905,4.0321,4.0847,49998.922,9.3E-6,4.0499581,0.075346102,0,0,0.72024778,0.002808,0.72024778,0.002808,9.1854747,0.17985821,0,100,,,1,,,,4.0045E-6,0.359863,16.40216,0,0
28644546.14,,5905,4.03277,4.0861,49998.922,9.3E-6,4.0502948,0.075452129,0,0,0.72313854,0.003157,0.72313854,0.003157,4.7713705,0.18218339,0,100,,,1,,,,3.9693E-6,0.3597164,16.404888,0,0
28644708.34,,5905,4.1234,4.1757,49998.922,9.4E-6,4.1415282,0.07615984,0,0,0.76279939,0.002718,0.76279939,0.002718,15.530343,0.18456445,0,100,,,1,,,,4.133E-6,0.3643668,17.152256,0,0
28644723.94,,5905,4.12426,4.1766,49998.922,9.3E-6,4.1428253,0.076816672,0,0,0.76558999,0.003227,0.76558999,0.003227,4.0518962,0.18646265,0,100,,,1,,,,4.1059E-6,0.3691289,17.163002,0,0
28644739.66,,5905,4.12608,4.1786,49998.922,9.3E-6,4.1446908,0.07729009,0,0,0.76494579,0.002794,0.76494579,0.002794,2.5953543,0.18525661,0,100,,,1,,,,4.1291E-6,0.3729253,17.178462,0,0
28644755.38,,5905,4.12692,4.1797,49998.922,9.3E-6,4.145815,0.07687526,0,0,0.76484829,0.002954,0.76484829,0.002954,2.7066577,0.18500084,0,100,,,1,,,,4.1343E-6,0.3705132,17.187782,0,0
28644770.95,,5905,4.12844,4.1838,49998.922,9.4E-6,4.1469013,0.076866683,0,0,0.7655868,0.002973,0.7655868,0.002973,2.902838,0.18565093,0,100,,,1,,,,4.1238E-6,0.3700017,17.19679,0,0
28644786.75,,5905,4.12786,4.1819,49998.922,9.4E-6,4.1474151,0.077153957,0,0,0.7668131,0.003078,0.7668131,0.003078,8.0787756,0.18652459,0,100,,,1,,,,4.1111E-6,0.3713019,17.201052,0,0
28644803.23,,5905,4.12925,4.1808,49998.922,9.4E-6,4.1483974,0.077248405,0,0,0.76715879,0.002777,0.76715879,0.002777,6.0434979,0.18511097,0,100,,,1,,,,4.1443E-6,0.3730492,17.209201,0,0
28644821.67,,5905,4.12977,4.1839,49998.922,9.3E-6,4.1489014,0.076933446,0,0,0.7688838,0.003207,0.7688838,0.003207,2.2517917,0.18692149,0,100,,,1,,,,4.1134E-6,0.3702219,17.213383,0,0
28644837.34,,5905,4.13116,4.1836,49998.922,9.4E-6,4.1498179,0.077482718,0,0,0.76801129,0.002807,0.76801129,0.002807,9.8254452,0.18595418,0,100,,,1,,,,4.1301E-6,0.373843,17.220988,0,0
28644853.91,,5905,4.13123,4.1859,49998.922,9.4E-6,4.1504155,0.077188053,0,0,0.76901464,0.003069,0.76901464,0.003069,5.199871,0.18692337,0,100,,,1,,,,4.1141E-6,0.3719084,17.225949,0,0
28644869.67,,5905,4.13241,4.1857,49998.922,9.4E-6,4.1505982,0.077612706,0,0,0.76903908,0.002523,0.76903908,0.002523,11.4194,0.18712483,0,100,,,1,,,,4.1098E-6,0.3738467,17.227465,0,0
28644885.45,,5905,4.13312,4.1891,49998.922,9.3E-6,4.1510519,0.077660242,0,0,0.77031177,0.003118,0.77031177,0.003118,2.3688426,0.18768208,0,100,,,1,,,,4.1043E-6,0.3742497,17.231232,0,0
28645050.48,,5905,4.22442,4.2787,49998.922,9.3E-6,4.2431988,0.07823356,0,0,0.81528876,0.003137,0.81528876,0.003137,16.548505,0.19368636,0,100,,,1,,,,4.2093E-6,0.3753642,18.004736,0,0
28645066.2,,5905,4.22603,4.2807,49998.922,9.4E-6,4.2454437,0.079610043,0,0,0.81550706,0.003147,0.81550706,0.003147,12.957425,0.19308103,0,100,,,1,,,,4.2237E-6,0.3873727,18.023792,0,0
28645081.92,,5905,4.22695,4.2806,49998.922,9.3E-6,4.2469325,0.079448651,0,0,0.81634984,0.003232,0.81634984,0.003232,11.117141,0.19319018,0,100,,,1,,,,4.2256E-6,0.3861621,18.036436,0,0
28645097.75,,5905,4.22832,4.2862,49998.922,9.4E-6,4.2470926,0.079445762,0,0,0.81707332,0.002871,0.81707332,0.002871,15.921732,0.19295643,0,100,,,1,,,,4.2345E-6,0.3863804,18.037796,0,0
28645113.39,,5905,4.22942,4.2869,49998.922,9.3E-6,4.2485806,0.079360741,0,0,0.81723004,0.003084,0.81723004,0.003084,12.046716,0.19300323,0,100,,,1,,,,4.2343E-6,0.3859129,18.050437,0,0
28645130,,5905,4.22906,4.2852,49998.922,9.3E-6,4.2495114,0.079306526,0,0,0.81713158,0.003007,0.81713158,0.003007,5.6626956,0.19253686,0,100,,,1,,,,4.244E-6,0.3860065,18.058347,0,0
28645145.69,,5905,4.23119,4.2856,49998.922,9.3E-6,4.2498402,0.079363113,0,0,0.81700408,0.003237,0.81700408,0.003237,4.4147486,0.19275795,0,100,,,1,,,,4.2385E-6,0.3850737,18.061142,0,0
28645161.36,,5905,4.23107,4.2854,49998.922,9.3E-6,4.2503875,0.079513136,0,0,0.82021599,0.00348,0.82021599,0.00348,11.455753,0.19543539,0,100,,,1,,,,4.1969E-6,0.3855159,18.065794,0,0
28645177.11,,5905,4.23144,4.285,49998.922,9.3E-6,4.2522742,0.080114773,0,0,0.81891973,0,0.81891973,0,14.423823,0.19334475,0,100,,,1,,,,4.2355E-6,0.3908708,18.081836,0,0
28645192.73,,5905,4.23331,4.2899,49998.922,9.3E-6,4.2517782,0.079392945,0,0,0.81862999,0.003839,0.81862999,0.003839,2.2470789,0.19234937,0,100,,,1,,,,4.256E-6,0.3866895,18.077618,0,0
28645209.42,,5905,4.23352,4.2905,49998.922,9.3E-6,4.2517543,0.079435013,0,0,0.82036797,0.003158,0.82036797,0.003158,15.581321,0.19486698,0,100,,,1,,,,4.2099E-6,0.3846987,18.077415,0,0
28645225.2,,5905,4.2338,4.2883,49998.922,9.4E-6,4.2524107,0.080002376,0,0,0.81946861,0.002918,0.81946861,0.002918,2.2817257,0.19323988,0,100,,,1,,,,4.2407E-6,0.389734,18.082997,0,0
28645387.44,,5905,4.32839,4.38,49998.922,9.4E-6,4.3484351,0.079601728,0,0,0.86839191,0.003438,0.86839191,0.003438,11.848711,0.19766867,0,100,,,1,,,,4.3932E-6,0.3864798,18.908888,0,0
28645403.09,,5905,4.32914,4.3811,49998.922,9.3E-6,4.3494538,0.0811385,0,0,0.86980444,0.003125,0.86980444,0.003125,5.0116852,0.20026728,0,100,,,1,,,,4.3432E-6,0.3953373,18.917748,0,0
28645418.81,,5905,4.3296,4.3791,49998.922,9.3E-6,4.3515645,0.08153391,0,0,0.87034751,0.003158,0.87034751,0.003158,6.4105736,0.19894243,0,100,,,1,,,,4.3749E-6,0.4005346,18.936114,0,0
28645434.67,,5905,4.33017,4.3803,49998.922,9.3E-6,4.3519437,0.081322609,0,0,0.87194135,0.003213,0.87194135,0.003213,11.611176,0.20019879,0,100,,,1,,,,4.3554E-6,0.3978849,18.939414,0,0
28645450.23,,5905,4.33229,4.3837,49998.922,9.3E-6,4.353157,0.081633944,0,0,0.87212962,0.003466,0.87212962,0.003466,9.5578838,0.19998975,0,100,,,1,,,,4.3609E-6,0.4003976,18.949976,0,0
28645465.88,,5905,4.33207,4.3825,49998.922,9.3E-6,4.3536604,0.081608804,0,0,0.87203714,0.0034,0.87203714,0.0034,11.186273,0.20003949,0,100,,,1,,,,4.3593E-6,0.3999795,18.954359,0,0
28645481.56,,5905,4.33285,4.384,49998.922,9.4E-6,4.354539,0.081654985,0,0,0.87240289,0.003397,0.87240289,0.003397,7.2418648,0.1999553,0,100,,,1,,,,4.363E-6,0.400079,18.962009,0,0
28645497.11,,5905,4.33404,4.3843,49998.922,9.3E-6,4.3550857,0.081627293,0,0,0.87287446,0.003505,0.87287446,0.003505,7.6696773,0.20014492,0,100,,,1,,,,4.3612E-6,0.3999106,18.966772,0,0
28645512.88,,5905,4.33329,4.3836,49998.922,9.3E-6,4.3550973,0.081834554,0,0,0.87310556,0.00363,0.87310556,0.00363,5.8762985,0.2016059,0,100,,,1,,,,4.3308E-6,0.4002898,18.966873,0,0
28645529.63,,5905,4.33554,4.3882,49998.922,9.3E-6,4.3570533,0.081823417,0,0,0.87445147,0.003084,0.87445147,0.003084,7.9300071,0.19955324,0,100,,,1,,,,4.382E-6,0.4032118,18.983913,0,0
28645545.28,,5905,4.33602,4.387,49998.922,9.4E-6,4.3566472,0.081596791,0,0,0.87425881,0.003275,0.87425881,0.003275,11.980801,0.20124188,0,100,,,1,,,,4.3443E-6,0.3991065,18.980375,0,0
28645562.02,,5905,4.33618,4.3872,49998.922,9.3E-6,4.3572707,0.081704848,0,0,0.87403625,0.003062,0.87403625,0.003062,8.293445,0.19908609,0,100,,,1,,,,4.3902E-6,0.4024838,18.985808,0,0
28645725.84,,5905,4.42905,4.4831,49998.922,9.3E-6,4.4495729,0.081767695,0,0,0.92772279,0.003792,0.92772279,0.003792,3.5416187,0.20760228,0,100,,,1,,,,4.4688E-6,0.3981722,19.798699,0,0
28645742.25,,5905,4.4303,4.4824,49998.922,9.4E-6,4.4522301,0.084145818,0,0,0.92685884,0.003793,0.92685884,0.003793,7.073608,0.2083452,0,100,,,1,,,,4.4487E-6,0.4152046,19.822353,0,0
28645758.55,,5905,4.43101,4.4825,49998.922,9.4E-6,4.4535919,0.084208669,0,0,0.92779666,0.003719,0.92779666,0.003719,12.259595,0.20769567,0,100,,,1,,,,4.4671E-6,0.4166904,19.834481,0,0
28645774.86,,5905,4.43209,4.4856,49998.922,9.4E-6,4.4546046,0.084012954,0,0,0.92801838,0.004127,0.92801838,0.004127,11.178792,0.20750091,0,100,,,1,,,,4.4724E-6,0.4153913,19.843502,0,0
28645791.34,,5905,4.43399,4.488,49998.922,9.3E-6,4.4551217,0.084038342,0,0,0.92683345,0.003425,0.92683345,0.003425,12.635499,0.20689871,0,100,,,1,,,,4.4796E-6,0.4150018,19.84811,0,0
28645807.66,,5905,4.43433,4.4874,49998.922,9.4E-6,4.4562532,0.08395584,0,0,0.92803795,0.004216,0.92803795,0.004216,7.990099,0.20785758,0,100,,,1,,,,4.4648E-6,0.4137974,19.858192,0,0
28645824.95,,5905,4.43477,4.4876,49998.922,9.4E-6,4.4571278,0.084092362,0,0,0.92952222,0.00365,0.92952222,0.00365,6.1980295,0.20787223,0,100,,,1,,,,4.4716E-6,0.4157152,19.865988,0,0
28645841.36,,5905,4.4353,4.4884,49998.922,9.4E-6,4.4580828,0.083983022,0,0,0.93063878,0.003683,0.93063878,0.003683,13.479144,0.20746375,0,100,,,1,,,,4.4858E-6,0.4157445,19.874503,0,0
28645857.7,,5905,4.43652,4.4895,49998.922,9.4E-6,4.4580326,0.083918383,0,0,0.92858365,0.003596,0.92858365,0.003596,9.5295357,0.20661881,0,100,,,1,,,,4.4942E-6,0.4149275,19.874055,0,0
28645874.91,,5905,4.43703,4.4909,49998.922,9.4E-6,4.4586314,0.083695809,0,0,0.92978081,0.003452,0.92978081,0.003452,10.878619,0.20708391,0,100,,,1,,,,4.4899E-6,0.4132376,19.879394,0,0
28645891.39,,5905,4.43694,4.4887,49998.922,9.3E-6,4.4583481,0.083765462,0,0,0.93086311,0.003811,0.93086311,0.003811,3.8356352,0.2068768,0,100,,,1,,,,4.4996E-6,0.4141678,19.876868,0,0
28645907.72,,5905,4.43719,4.489,49998.922,9.3E-6,4.4600382,0.083860814,0,0,0.93125879,0.003582,0.93125879,0.003582,19.797849,0.20830908,0,100,,,1,,,,4.4706E-6,0.4137536,19.891941,0,0
28646066.03,,5905,4.52843,4.5837,49998.922,9.3E-6,4.550837,0.084523501,0,0,0.98229004,0.003976,0.98229004,0.003976,24.072274,0.21387776,0,100,,,1,,,,4.5928E-6,0.4166182,20.710118,0,0
28646082.41,,5905,4.53051,4.585,49998.922,9.3E-6,4.5517713,0.085822027,0,0,0.9841314,0.003698,0.9841314,0.003698,6.167742,0.21380703,0,100,,,1,,,,4.6029E-6,0.4277555,20.718622,0,0
28646098.73,,5905,4.53129,4.5858,49998.922,9.4E-6,4.5537703,0.085902275,0,0,0.98358722,0.003485,0.98358722,0.003485,13.771495,0.21387852,0,100,,,1,,,,4.5988E-6,0.4276141,20.736824,0,0
28646118.02,,5905,4.53371,4.5892,49998.922,9.3E-6,4.5549419,0.085930901,0,0,0.983389,0.003294,0.983389,0.003294,11.88853,0.21346177,0,100,,,1,,,,4.6069E-6,0.427757,20.747496,0,0
28646137.2,,5905,4.53384,4.5871,49998.922,9.3E-6,4.5559588,0.085928903,0,0,0.98247322,0.003713,0.98247322,0.003713,5.5778237,0.21336033,0,100,,,1,,,,4.6048E-6,0.4269235,20.756761,0,0
28646156.44,,5905,4.53584,4.5917,49998.922,9.3E-6,4.5568601,0.085764782,0,0,0.98394244,0.003179,0.98394244,0.003179,6.0129967,0.21300689,0,100,,,1,,,,4.6193E-6,0.4267207,20.764974,0,0
28646172.83,,5905,4.5354,4.5887,49998.922,9.3E-6,4.5565005,0.08576597,0,0,0.98689911,0.003604,0.98689911,0.003604,8.2101962,0.21476851,0,100,,,1,,,,4.5952E-6,0.4260138,20.761696,0,0
28646189.2,,5905,4.53663,4.5922,49998.922,9.4E-6,4.5578049,0.086280603,0,0,0.98456705,0.00333,0.98456705,0.00333,9.0774153,0.21430445,0,100,,,1,,,,4.5942E-6,0.429537,20.773585,0,0
28646205.69,,5905,4.53799,4.5936,49998.922,9.4E-6,4.5583369,0.086094141,0,0,0.98730022,0.003613,0.98730022,0.003613,10.022324,0.21494515,0,100,,,1,,,,4.5933E-6,0.4286089,20.778435,0,0
28646222.05,,5905,4.53766,4.5946,49998.922,9.4E-6,4.5589961,0.086227174,0,0,0.98594551,0.003757,0.98594551,0.003757,11.86162,0.2141601,0,100,,,1,,,,4.6038E-6,0.4298903,20.784446,0,0
28646238.55,,5905,4.53779,4.5927,49998.922,9.3E-6,4.559744,0.085893464,0,0,0.98797258,0.003613,0.98797258,0.003613,4.7526012,0.21388679,0,100,,,1,,,,4.6191E-6,0.4283202,20.791266,0,0
28646254.89,,5905,4.53871,4.5948,49998.922,9.4E-6,4.5600156,0.085974011,0,0,0.98611889,0.003579,0.98611889,0.003579,5.0873961,0.21366845,0,100,,,1,,,,4.6152E-6,0.4277736,20.793742,0,0
28646419.77,,5905,4.63186,4.6908,49998.922,9.4E-6,4.6515302,0.08623053,0,0,1.039044,0.003565,1.039044,0.003565,7.4401452,0.21940002,0,100,,,1,,,,4.7358E-6,0.4273369,21.636733,0,0
28646436.2,,5905,4.63135,4.6882,49998.922,9.3E-6,4.652922,0.087988231,0,0,1.0420099,0.004015,1.0420099,0.004015,11.582695,0.22246545,0,100,,,1,,,,4.6839E-6,0.4388,21.649683,0,0
28646452.5,,5905,4.63422,4.6946,49998.922,9.4E-6,4.655394,0.0884225,0,0,1.0418643,0.00427,1.0418643,0.00427,3.3273817,0.22053353,0,100,,,1,,,,4.7243E-6,0.4449309,21.672693,0,0
28646468.83,,5905,4.63488,4.6943,49998.922,9.3E-6,4.6566025,0.088072136,0,0,1.0425791,0.003638,1.0425791,0.003638,2.4008379,0.22101188,0,100,,,1,,,,4.7173E-6,0.4410671,21.683947,0,0
28646485.13,,5905,4.63567,4.6966,49998.922,9.3E-6,4.6565878,0.088189443,0,0,1.0420963,0.003785,1.0420963,0.003785,6.9431412,0.22045799,0,100,,,1,,,,4.727E-6,0.4420238,21.683809,0,0
28646504.33,,5905,4.63643,4.695,49998.922,9.3E-6,4.6579116,0.088068853,0,0,1.0437453,0.003338,1.0437453,0.003338,4.8732066,0.22119571,0,100,,,1,,,,4.7187E-6,0.440916,21.69614,0,0
28646521.41,,5905,4.63731,4.6959,49998.922,9.4E-6,4.6591698,0.088257161,0,0,1.04328,0.003517,1.04328,0.003517,10.431048,0.22080779,0,100,,,1,,,,4.7248E-6,0.4423914,21.707864,0,0
28646537.75,,5905,4.63807,4.6954,49998.922,9.3E-6,4.6593281,0.088063966,0,0,1.0443891,0.003377,1.0443891,0.003377,6.5595512,0.22065853,0,100,,,1,,,,4.7331E-6,0.4416156,21.709338,0,0
28646554.08,,5905,4.63862,4.697,49998.922,9.3E-6,4.6595157,0.088206082,0,0,1.0439457,0.003566,1.0439457,0.003566,4.4691593,0.22104951,0,100,,,1,,,,4.7227E-6,0.4413171,21.711086,0,0
28646570.48,,5905,4.63869,4.6985,49998.922,9.3E-6,4.6605936,0.088428497,0,0,1.047009,0.003776,1.047009,0.003776,9.803476,0.22324365,0,100,,,1,,,,4.69E-6,0.442099,21.721133,0,0
28646586.75,,5905,4.64076,4.6976,49998.922,9.4E-6,4.6617258,0.088847374,0,0,1.0465486,0.004338,1.0465486,0.004338,3.8068341,0.22228463,0,100,,,1,,,,4.7081E-6,0.4464873,21.731688,0,0
28646603.3,,5905,4.64035,4.6967,49998.922,9.4E-6,4.661849,0.088406822,0,0,1.0448945,0.003823,1.0448945,0.003823,5.2090993,0.22013365,0,100,,,1,,,,4.7466E-6,0.4445693,21.732837,0,0
28646764.73,,5905,4.73128,4.7921,49998.922,9.4E-6,4.7533604,0.088172647,0,0,1.1005197,0.003628,1.1005197,0.003628,6.1919349,0.22633463,0,100,,,1,,,,4.8624E-6,0.4402673,22.594435,0,0
