Comment,Time Stamp (sec),Temperature (K),Magnetic Field (Oe),Frequency (Hz),Amplitude (Oe),M-DC (emu),M-Std.Dev. (emu),M' (emu),M'' (emu),Moment (emu),Phase (deg),Calcoil' (emu),Calcoil'' (emu),Calcoil (emu),CC Phase (deg),Count,Gain,Measure Type,Elapsed (sec),Sample Center (cm),Max.Signal (V),PPMS Status (code),DSP Status (code),Min.Temperature (K),Max.Temperature (K),Min.Field (Oe),Max.Field (Oe),DC Position (cm),PPMS Temperature (K),PPMS Position,Bridge 1 Resistance (ohms),Bridge 1 Excitation (uA),Bridge 2 Resistance (ohms),Bridge 2 Excitation (uA),Bridge 3 Resistance (ohms),Bridge 3 Excitation (uA),Bridge 4 Resistance (ohms),Bridge 4 Excitation (uA),Signal 1 Vin (V),Signal 2 Vin (V),Digital Inputs (code),Drive 1 Iout (mA),Drive 1 Ipower (watts),Drive 2 Iout (mA),Drive 2 Ipower (watts),Pressure (),Map 20 (),Map 21 (),Map 22 (),Map 23 (),Map 24 (),Map 25 (),Map 26 (),Map 27 (),Map 28 (),Map 29 ()
,27841993.00,6.074272575,20.091,5000,0.999228435902602,,3.52187791059611E-9,8.04351695822253E-6,7.87439886477284E-8,8.04390239081515E-6,0.560893215101439,1.5058223662075E-8,-1.79440134152344E-9,1.51647609948702E-8,-6.79556135879079,454,25,5,13.4965986394558,-0.264795510954413,0.000301117240834281,4370,0,6.0604019,6.0889373,20.091,20.091,,6.08405,,,,,,,,,,,,,,,,,,,,,,,6.074272575
,27842041.32,6.162818425,20.091,5000,0.999228435902602,,3.7894815267079E-9,7.94677265275243E-6,8.93747652502268E-8,7.94727522130682E-6,0.644359814736231,1.50583576657951E-8,-1.7942048699293E-9,1.51648708107352E-8,-6.79476435851978,454,25,5,13.4965986394558,-0.264795510954413,0.000301653261231374,4370,0,6.1456461,6.1763973,20.091,20.091,,6.17015,,,,,,,,,,,,,,,,,,,,,,,6.162818425
,27842110.16,6.270397075,20.091,5000,0.999228435902602,,2.89942879396925E-9,7.83114825918478E-6,8.35708715699725E-8,7.83159416389203E-6,0.611414356878249,1.50584085745593E-8,-1.79430171448367E-9,1.51649328201927E-8,-6.79510492768782,454,25,5,13.4965986394558,-0.264795510954413,0.000300681971895142,4370,0,6.2553282,6.2858171,20.091,20.091,,6.2806,,,,,,,,,,,,,,,,,,,,,,,6.270397075
,27842175.14,6.37630505,20.091,5000,0.999228435902602,,2.61878814933061E-9,7.71948670939307E-6,7.59987635356027E-8,7.71986080629406E-6,0.56406182005329,1.50584334606209E-8,-1.79436811692617E-9,1.51649653882555E-8,-6.79534292016154,454,25,5,13.4965986394558,-0.264795510954413,0.00030079743985819,4370,0,6.3604188,6.3899174,20.091,20.091,,6.3884625,,,,,,,,,,,,,,,,,,,,,,,6.37630505
,27842233.08,6.4729089125,20.091,5000,0.999228435902602,,2.20606749270385E-9,7.61880695838953E-6,7.85080168708699E-8,7.61921144068845E-6,0.590383619072502,1.50584808656516E-8,-1.79437508433294E-9,1.51650132846783E-8,-6.79534786706665,454,25,5,13.4965986394558,-0.264795510954413,0.000300460658299299,4370,0,6.457171,6.4888635,20.091,20.091,,6.4867125,,,,,,,,,,,,,,,,,,,,,,,6.4729089125
,27842293.79,6.5751651375,20.091,5000,0.999228435902602,,4.10053223467039E-9,7.51805806791937E-6,8.05708266279612E-8,7.51848979321719E-6,0.614013825480308,1.5058213198345E-8,-1.79394808409923E-9,1.51646969786823E-8,-6.79386555495233,454,25,5,13.4965986394558,-0.264795510954413,0.000300185572857918,4370,0,6.5603247,6.5900965,20.091,20.091,,6.589675,,,,,,,,,,,,,,,,,,,,,,,6.5751651375
,27842352.58,6.679282425,20.091,5000,0.999228435902602,,3.10339692333034E-9,7.41684897221903E-6,7.91221526332646E-8,7.41727099354903E-6,0.611202070983869,1.50583219995185E-8,-1.79454147621884E-9,1.51648752237219E-8,-6.79604313175707,454,25,5,13.4965986394558,-0.264795510954413,0.000299798415570049,4370,0,6.6579313,6.7204385,20.091,20.091,,6.6891875,,,,,,,,,,,,,,,,,,,,,,,6.679282425
,27842408.19,6.7691819125,20.091,5000,0.999228435902602,,3.13753490061E-9,7.32303575338517E-6,7.36316217610657E-8,7.3234059194531E-6,0.576077892410935,1.50581034387811E-8,-1.79410196989073E-9,1.51646061950648E-8,-6.79449195041246,454,25,5,13.4965986394558,-0.264795510954413,0.000299517669934402,4370,0,6.7529273,6.7822294,20.091,20.091,,6.777,,,,,,,,,,,,,,,,,,,,,,,6.7691819125
,27842471.99,6.87330285,20.091,5000,0.999228435902602,,2.93193239460231E-9,7.22062220059971E-6,7.8300503260647E-8,7.22104673386098E-6,0.62129168470191,1.50582038881352E-8,-1.79435889551738E-9,1.51647363373906E-8,-6.79541095516134,454,25,5,13.4965986394558,-0.264795510954413,0.000299260697114676,4370,0,6.8583903,6.8873234,20.091,20.091,,6.880125,,,,,,,,,,,,,,,,,,,,,,,6.87330285
,27842532.82,6.9795357,20.091,5000,0.999228435902602,,3.35288500616258E-9,7.13697605971913E-6,7.52299842554676E-8,7.13737254369807E-6,0.603925377323098,1.50582659830559E-8,-1.79430211956617E-9,1.51647912782451E-8,-6.79517019076547,454,25,5,13.4965986394558,-0.264795510954413,0.000299141833035067,4370,0,6.9602766,6.9950838,20.091,20.091,,6.9811375,,,,,,,,,,,,,,,,,,,,,,,6.9795357
,27842681.09,6.9984833375,20.091,5000,0.999228435902602,,3.60298685139455E-9,7.11061013239991E-6,7.75407535121009E-8,7.11103290833642E-6,0.624782084647429,1.50583746036985E-8,-1.79416568159657E-9,1.51648829932291E-8,-6.79460976615565,454,25,5,13.4965986394558,-0.264795510954413,0.00029941295634046,4369,0,6.9965391,6.9998002,20.091,20.091,,7.002225,,,,,,,,,,,,,,,,,,,,,,,6.9984833375
,27843205.60,1.99795545,20.061,10000,2.99843712953946,,0.0800078551761438,,,,,,,,,,25,1,0,-0.265045521835805,0.00110752541581622,4373,0,1.994777,2.0011339,20.061,20.061,,1.99085,,,,,,,,,,,,,,,,,,,,,,,1.99795545
,27843239.62,1.99548495,20.061,10000,2.99843712953946,,0.0784468674778279,,,,,,,,,,25,1,0,-0.26389827392969,0.00110753210781673,4373,0,1.9951067,1.9958632,20.061,20.061,,1.98225,,,,,,,,,,,,,,,,,,,,,,,1.99548495
,27843272.75,1.9916399,20.061,10000,2.99843712953946,,0.0783273801822487,,,,,,,,,,25,1,0,-0.266091528578924,0.00110674847455658,4373,0,1.9904418,1.992838,20.061,20.061,,1.97885,,,,,,,,,,,,,,,,,,,,,,,1.9916399
,27843307.70,1.99485225,20.061,10000,2.99843712953946,,0.0780715166461719,,,,,,,,,,25,1,0,-0.264397002069842,0.00110672772935498,4373,0,1.9899576,1.9997469,20.061,20.061,,1.98,,,,,,,,,,,,,,,,,,,,,,,1.99485225
,27843459.06,2.054268325,20.061,50,5.00034574560306,,1.84070430105009E-7,5.48364609493215E-5,2.35850674878028E-6,5.48871569998894E-5,2.46276378803066,1.51503421407026E-8,1.07922422077253E-12,1.51503421791415E-8,0.00408142550971477,400,25,5,13.4965986394558,-0.264397002069842,7.86054158259338E-5,4370,0,2.0252507,2.152148,20.061,20.061,,2.0147375,,,,,,,,,,,,,,,,,,,,,,,2.054268325
,27843500.03,2.136238225,20.061,50,5.00034574560306,,1.6675370616476E-7,5.62563313244035E-5,2.60832596739286E-6,5.63167664060468E-5,2.65461886863833,1.51536832234128E-8,4.07656036380622E-12,1.51536837717397E-8,0.0154133945324366,400,25,5,13.4965986394558,-0.264397002069842,7.88469702764761E-5,4370,0,2.0934815,2.2247064,20.061,20.061,,2.0825125,,,,,,,,,,,,,,,,,,,,,,,2.136238225
,27843567.84,2.21976405,20.061,50,5.00034574560306,,1.49514513727085E-7,5.82950284646793E-5,2.80916317015847E-6,5.83626742140415E-5,2.75887644534993,1.51527136330668E-8,1.13122422886281E-12,1.51527136752925E-8,0.00427741033361371,400,25,5,13.4965986394558,-0.264397002069842,7.8086973162137E-5,4370,0,2.2062824,2.2360976,20.061,20.061,,2.197125,,,,,,,,,,,,,,,,,,,,,,,2.21976405
,27843631.10,2.32364625,20.061,50,5.00034574560306,,2.43682085307792E-7,6.03274020262732E-5,2.74563518740135E-6,6.03898497085553E-5,2.60586102047889,1.51513880056115E-8,-3.71707258444339E-12,1.5151388461564E-8,-0.0140563073746875,400,25,5,13.4965986394558,-0.264397002069842,7.81814106733862E-5,4374,0,2.3079476,2.3421323,20.061,20.061,,2.3056875,,,,,,,,,,,,,,,,,,,,,,,2.32364625
,27843692.60,2.4449969875,20.061,50,5.00034574560306,,1.91058185202049E-7,6.15363581775795E-5,2.99323929498834E-6,6.16091134430323E-5,2.78477501278088,1.51519682836595E-8,-5.87273098415127E-13,1.51519682950405E-8,-0.00222071940186197,400,25,5,13.4965986394558,-0.264397002069842,7.83445884139121E-5,4370,0,2.4100003,2.5152881,20.061,20.061,,2.4067125,,,,,,,,,,,,,,,,,,,,,,,2.4449969875
,27843749.03,2.5252785625,20.061,50,5.00034574560306,,1.93491289687984E-7,6.2694414328389E-5,2.45590500920288E-6,6.27424980168461E-5,2.24327932815172,1.51508625540576E-8,1.9515767328817E-12,1.51508626797485E-8,0.00738024710954068,400,25,5,13.4965986394558,-0.264397002069842,7.83009030345587E-5,4374,0,2.499275,2.6067626,20.061,20.061,,2.4987625,,,,,,,,,,,,,,,,,,,,,,,2.5252785625
,27843808.21,2.627336125,20.061,50,5.00034574560306,,1.60589762000101E-7,6.2928155182722E-5,1.7068049867728E-6,6.29512978258877E-5,1.55365673316802,1.51544367921356E-8,4.10072734150541E-13,1.51544367976838E-8,0.00155039987805251,400,25,5,13.4965986394558,-0.264397002069842,7.82777754807834E-5,4370,0,2.5939002,2.6934664,20.061,20.061,,2.5955875,,,,,,,,,,,,,,,,,,,,,,,2.627336125
,27843861.87,2.7234568625,20.061,50,5.00034574560306,,2.63936540700436E-7,6.32772597576813E-5,1.68490150753467E-6,6.32996879576129E-5,1.5252705295344,1.51528923346265E-8,2.86044208879961E-12,1.51528926046122E-8,0.010815839884808,400,25,5,13.4965986394558,-0.264397002069842,7.83349519331724E-5,4370,0,2.7093515,2.7366371,20.061,20.061,,2.6683125,,,,,,,,,,,,,,,,,,,,,,,2.7234568625
,27843920.18,2.82424525,20.061,50,5.00034574560306,,1.3174270889362E-7,6.28595671898146E-5,1.12400511572488E-6,6.28696156723659E-5,1.02440868901266,1.5154368500382E-8,1.60585032026778E-12,1.51543685854649E-8,0.00607141403050702,400,25,5,13.4965986394558,-0.264397002069842,7.84236075559778E-5,4374,0,2.8112698,2.8390162,20.061,20.061,,2.759425,,,,,,,,,,,,,,,,,,,,,,,2.82424525
,27843975.36,2.9152231125,20.061,50,5.00034574560306,,1.53955835424607E-7,6.22431482657194E-5,1.37842155193733E-6,6.22584094882223E-5,1.26865096285243,1.51533017390489E-8,3.42394146112854E-12,1.51533021258747E-8,0.0129461813050536,400,25,5,13.4965986394558,-0.264397002069842,7.82713511602903E-5,4374,0,2.8938048,2.9312043,20.061,20.061,,2.8477625,,,,,,,,,,,,,,,,,,,,,,,2.9152231125
,27844039.94,3.0257584,20.061,50,5.00034574560306,,1.41452426224997E-7,6.13538275610511E-5,4.35035550967304E-7,6.13553698735637E-5,0.40625474049862,1.5155402711106E-8,2.85045007600726E-13,1.51554027137866E-8,0.00107762731325524,400,25,5,13.4965986394558,-0.264397002069842,7.8372855424082E-5,4374,0,3.0079732,3.0458431,20.061,20.061,,2.95665,,,,,,,,,,,,,,,,,,,,,,,3.0257584
,27844095.98,3.117277075,20.061,50,5.00034574560306,,1.65377280107548E-7,6.1198092306321E-5,1.94677322314324E-7,6.11984019496654E-5,0.182263055771946,1.51538236119016E-8,-4.81361709144554E-13,1.51538236195469E-8,-0.00182000233405688,400,25,5,13.4965986394558,-0.264397002069842,7.84467351097531E-5,4374,0,3.1005225,3.1302099,20.061,20.061,,3.04705,,,,,,,,,,,,,,,,,,,,,,,3.117277075
,27844159.01,3.222485,20.061,50,5.00034574560306,,2.10054786372171E-7,6.046692901546E-5,2.10289550214779E-7,6.04672946827921E-5,0.199260245623392,1.51546927920239E-8,2.95847659947968E-12,1.51546930807986E-8,0.0111851967645481,400,25,5,13.4965986394558,-0.264397002069842,7.83979102740052E-5,4370,0,3.2051034,3.2335899,20.061,20.061,,3.1536875,,,,,,,,,,,,,,,,,,,,,,,3.222485
,27844221.38,3.3246033375,20.061,50,5.00034574560306,,2.0369838520191E-7,5.93011921864071E-5,5.07298575066148E-7,5.93033620174561E-5,0.490131095723651,1.51538221902454E-8,6.67326438858197E-13,1.51538222049389E-8,0.00252312505712031,400,25,5,13.4965986394558,-0.264397002069842,7.84088316188436E-5,4370,0,3.3109555,3.3388321,20.061,20.061,,3.258275,,,,,,,,,,,,,,,,,,,,,,,3.3246033375
,27844279.64,3.4192161375,20.061,50,5.00034574560306,,2.07281134201674E-7,5.84625302382826E-5,8.01893822593746E-8,5.84625852336273E-5,0.0785889742565929,1.51542331598339E-8,-3.03967641829317E-12,1.51542334646871E-8,-0.0114925397861612,400,25,5,13.4965986394558,-0.264397002069842,7.83625765112929E-5,4374,0,3.407568,3.43325,20.061,20.061,,3.353925,,,,,,,,,,,,,,,,,,,,,,,3.4192161375
,27844340.38,3.5211754375,20.061,50,5.00034574560306,,1.98335622739706E-7,5.72771758048364E-5,4.51135550603965E-7,5.72789524298687E-5,0.451272748355616,1.51530503872896E-8,4.83993270464629E-12,1.51530511602346E-8,0.0183004544026339,400,25,5,13.4965986394558,-0.264397002069842,7.83047576268546E-5,4370,0,3.5063698,3.5377843,20.061,20.061,,3.4567375,,,,,,,,,,,,,,,,,,,,,,,3.5211754375
,27844401.07,3.6218076125,20.061,50,5.00034574560306,,1.32802912507163E-7,5.67973786580646E-5,1.01330510529158E-7,5.67974690483646E-5,0.102219584189034,1.51510406740382E-8,1.4241819892914E-12,1.5151040740974E-8,0.00538574337962369,400,25,5,13.4965986394558,-0.264397002069842,7.82764906166848E-5,4370,0,3.6051791,3.6369207,20.061,20.061,,3.5542875,,,,,,,,,,,,,,,,,,,,,,,3.6218076125
,27844462.00,3.72435185,20.061,50,5.00034574560306,,2.81198920415843E-7,5.59413473195892E-5,1.40344005835971E-7,5.59415233647679E-5,0.143741663896761,1.51496151146437E-8,2.69428604008035E-12,1.51496153542266E-8,0.0101897781628045,400,25,5,13.4965986394558,-0.264397002069842,7.82205990283944E-5,4370,0,3.7087708,3.7397008,20.061,20.061,,3.6591625,,,,,,,,,,,,,,,,,,,,,,,3.72435185
,27844522.60,3.8266480875,20.061,50,5.00034574560306,,2.77818790355123E-7,5.54421381710335E-5,4.5139227909747E-7,5.54439756868643E-5,0.466473731274236,1.51515568886218E-8,1.78767602724755E-12,1.51515569940825E-8,0.00676011658575048,400,25,5,13.4965986394558,-0.264397002069842,7.81711317605972E-5,4370,0,3.8082607,3.8404026,20.061,20.061,,3.7595625,,,,,,,,,,,,,,,,,,,,,,,3.8266480875
,27844579.58,3.9245471375,20.061,50,5.00034574560306,,2.08460071034291E-7,5.43717671699433E-5,2.90826663006982E-7,5.437254495911E-5,0.306463856483754,1.51513590692286E-8,2.06434056600968E-13,1.51513590706349E-8,0.000780642854296141,400,25,5,13.4965986394558,-0.264397002069842,7.83683583997367E-5,4370,0,3.9057004,3.9622488,20.061,20.061,,3.8538125,,,,,,,,,,,,,,,,,,,,,,,3.9245471375
,27844641.00,4.02149455,20.061,50,5.00034574560306,,1.31636692799842E-7,5.39952743276172E-5,1.31745687642688E-8,5.39952759348806E-5,0.0139798747486285,1.51529180042473E-8,2.95971658878332E-14,1.51529180042762E-8,0.00011191195586513,400,25,5,13.4965986394558,-0.264397002069842,7.81955441784711E-5,4370,0,4.0037055,4.0374417,20.061,20.061,,3.9533625,,,,,,,,,,,,,,,,,,,,,,,4.02149455
,27844702.21,4.124477325,20.061,50,5.00034574560306,,1.23440361198236E-7,5.32133772660079E-5,4.79765909310361E-9,5.32133774822837E-5,0.00516572393927304,1.51536531882234E-8,7.14804777865764E-13,1.51536532050823E-8,0.0027026682218745,400,25,5,13.4965986394558,-0.264397002069842,7.81730590567451E-5,4370,0,4.1075025,4.1404257,20.061,20.061,,4.0564,,,,,,,,,,,,,,,,,,,,,,,4.124477325
,27844761.76,4.220495025,20.061,50,5.00034574560306,,1.42901135266598E-7,5.24758297805769E-5,3.28393248466144E-7,5.24768573114446E-5,0.358551767951006,1.51523593170313E-8,2.47912406584998E-12,1.51523595198399E-8,0.00937433845271841,400,25,5,13.4965986394558,-0.264397002069842,7.79398562228439E-5,4370,0,4.2054219,4.2376146,20.061,20.061,,4.1533,,,,,,,,,,,,,,,,,,,,,,,4.220495025
,27844823.02,4.3328321,20.061,50,5.00034574560306,,1.39179579404141E-7,5.09712493304108E-5,4.6757707853638E-7,5.09733939092471E-5,0.525579461345524,1.51505478471817E-8,-2.24488754562728E-12,1.51505480134965E-8,-0.00848963233556788,400,25,5,13.4965986394558,-0.264397002069842,7.80792639775452E-5,4370,0,4.3123775,4.3569837,20.061,20.061,,4.254225,,,,,,,,,,,,,,,,,,,,,,,4.3328321
,27844881.75,4.42477505,20.061,50,5.00034574560306,,1.75921919581004E-7,5.10043128316945E-5,6.30802280608541E-7,5.10082134459793E-5,0.70857666332154,1.51505682327811E-8,1.46033726775015E-13,1.51505682334849E-8,0.00055226418454801,400,25,5,13.4965986394558,-0.264397002069842,7.79475654074357E-5,4370,0,4.4109583,4.4404206,20.061,20.061,,4.35415,,,,,,,,,,,,,,,,,,,,,,,4.42477505
,27844963.41,4.5238697,20.061,50,5.00034574560306,,2.31774499905249E-7,4.97012540497821E-5,-2.00533874462709E-7,4.97016586036703E-5,-0.231174897441406,1.51499510580852E-8,-3.17771674977556E-13,1.51499510614178E-8,-0.00120178446468344,400,25,5,13.4965986394558,-0.264397002069842,7.82077503874081E-5,4370,0,4.5058494,4.5413775,20.061,20.061,,4.529325,,,,,,,,,,,,,,,,,,,,,,,4.5238697
,27845022.58,4.62257855,20.061,50,5.00034574560306,,1.25562970979745E-7,4.90538126073596E-5,3.23111605537924E-7,4.90548767445968E-5,0.377394999324757,1.5153624880142E-8,8.0831959366413E-13,1.51536249017005E-8,0.00305625231831163,400,25,5,13.4965986394558,-0.264397002069842,7.81402950222301E-5,4370,0,4.6053247,4.6394658,20.061,20.061,,4.628225,,,,,,,,,,,,,,,,,,,,,,,4.62257855
,27845083.46,4.7241663875,20.061,50,5.00034574560306,,1.47992042723197E-7,4.88513231542755E-5,2.39136253890912E-7,4.88519084588451E-5,0.280471187905804,1.51496415567178E-8,5.83639553374898E-12,1.51496426809527E-8,0.0220731833064993,400,25,5,13.4965986394558,-0.264397002069842,7.82270233488876E-5,4370,0,4.7081566,4.7379198,20.061,20.061,,4.7314625,,,,,,,,,,,,,,,,,,,,,,,4.7241663875
,27845143.15,4.8210162,20.061,50,5.00034574560306,,1.53754038391869E-7,4.81049791711088E-5,3.64182092863652E-7,4.81063576842975E-5,0.433753400002565,1.51542372575644E-8,7.71676958570766E-13,1.51542372772118E-8,0.00291758879605183,400,25,5,13.4965986394558,-0.264397002069842,7.79803294419507E-5,4370,0,4.8062081,4.8370872,20.061,20.061,,4.829325,,,,,,,,,,,,,,,,,,,,,,,4.8210162
,27845205.08,4.9245246,20.061,50,5.00034574560306,,1.34110890294387E-7,4.74956784551648E-5,2.33947232065568E-9,4.74956785127819E-5,0.00282219129219043,1.51524527068706E-8,1.13935960716089E-12,1.51524527497066E-8,0.00430824619471474,400,25,5,13.4965986394558,-0.264397002069842,7.80330088699946E-5,4370,0,4.905889,4.9389629,20.061,20.061,,4.933975,,,,,,,,,,,,,,,,,,,,,,,4.9245246
,27845264.16,5.0214810875,20.061,50,5.00034574560306,,1.55383036101173E-7,4.68074978566539E-5,-1.17127963905714E-8,4.68074993221199E-5,-0.0143373138108132,1.51516461055115E-8,2.5653842608426E-12,1.51516463226891E-8,0.00970097166654038,400,25,5,13.4965986394558,-0.264397002069842,7.81859076977314E-5,4370,0,5.0057716,5.0353608,20.061,20.061,,5.0320625,,,,,,,,,,,,,,,,,,,,,,,5.0214810875
,27845324.15,5.12085835,20.061,50,5.00034574560306,,2.29652349306081E-7,4.61282085661265E-5,1.56289169367177E-7,4.61284733307372E-5,0.194125802878713,1.51566700743038E-8,4.41076972728044E-12,1.51566707160967E-8,0.016673747030466,400,25,5,13.4965986394558,-0.264397002069842,7.78518430320878E-5,4370,0,5.1053853,5.1351585,20.061,20.061,,5.1326625,,,,,,,,,,,,,,,,,,,,,,,5.12085835
,27845385.10,5.2236734625,20.061,50,5.00034574560306,,1.48106646076546E-7,4.57886475296508E-5,1.77170327583562E-7,4.57889902915491E-5,0.221693845840834,1.51511755535868E-8,-2.63865925837861E-12,1.51511757833552E-8,-0.00997837012812397,400,25,5,13.4965986394558,-0.264397002069842,7.79090194844768E-5,4370,0,5.2100649,5.2395506,20.061,20.061,,5.235475,,,,,,,,,,,,,,,,,,,,,,,5.2236734625
,27845444.65,5.326573025,20.061,50,5.00034574560306,,1.59532781410696E-7,4.49992466589565E-5,-1.89084416547562E-7,4.49996439184822E-5,-0.240752369949973,1.51481152615353E-8,3.23608517841899E-13,1.51481152649919E-8,0.00122400720907407,400,25,5,13.4965986394558,-0.264397002069842,7.81056036915671E-5,4370,0,5.3040323,5.3422337,20.061,20.061,,5.3335375,,,,,,,,,,,,,,,,,,,,,,,5.326573025
,27845504.56,5.422868175,20.061,50,5.00034574560306,,1.84838519835451E-7,4.44542563358729E-5,3.42134214532233E-7,4.44555729037007E-5,0.440957989217695,1.51483543448648E-8,1.76616977856465E-12,1.51483544478251E-8,0.00668020244661647,400,25,5,13.4965986394558,-0.264397002069842,7.79687656650631E-5,4370,0,5.4061708,5.4389291,20.061,20.061,,5.4321125,,,,,,,,,,,,,,,,,,,,,,,5.422868175
,27845565.49,5.5242272125,20.061,50,5.00034574560306,,2.23246891241129E-7,4.35486124498774E-5,1.75762909916779E-7,4.35489671394181E-5,0.231245444721068,1.51536562346291E-8,2.13014160213047E-12,1.51536563843456E-8,0.00805403797431578,400,25,5,13.4965986394558,-0.264397002069842,7.79700505291617E-5,4370,0,5.5089159,5.5411205,20.061,20.061,,5.5325125,,,,,,,,,,,,,,,,,,,,,,,5.5242272125
,27845624.90,5.6244819625,20.061,50,5.00034574560306,,1.00722982523607E-7,4.33691331086055E-5,-1.09987176847218E-7,4.33692725759957E-5,-0.14530582171983,1.51488284844017E-8,1.24982004986839E-12,1.51488285359585E-8,0.00472705951615653,400,25,5,13.4965986394558,-0.264397002069842,7.78653341051235E-5,4370,0,5.6076922,5.6396065,20.061,20.061,,5.6315,,,,,,,,,,,,,,,,,,,,,,,5.6244819625
,27845683.10,5.721843375,20.061,50,5.00034574560306,,1.62773462522444E-7,4.24580275426141E-5,8.04485609486265E-9,4.24580283047752E-5,0.0108562814192661,1.51493299508631E-8,-5.72949911594887E-13,1.51493299616977E-8,-0.00216693490057196,400,25,5,13.4965986394558,-0.264397002069842,7.79899659226905E-5,4370,0,5.7037468,5.7344055,20.061,20.061,,5.72665,,,,,,,,,,,,,,,,,,,,,,,5.721843375
,27845744.57,5.8237226125,20.061,50,5.00034574560306,,2.5272509056846E-7,4.22556249621527E-5,1.85175501821609E-7,4.22560307046057E-5,0.25108389276434,1.51530227407114E-8,-1.16955724939944E-12,1.51530227858464E-8,-0.00442226579497174,400,25,5,13.4965986394558,-0.264397002069842,7.77946665796989E-5,4370,0,5.8065028,5.8402071,20.061,20.061,,5.829525,,,,,,,,,,,,,,,,,,,,,,,5.8237226125
,27845804.50,5.9235130625,20.061,50,5.00034574560306,,1.22997508787608E-7,4.16707535842399E-5,7.70572882614858E-8,4.16708248310987E-5,0.105950864477095,1.51524767925049E-8,4.28387196788084E-13,1.51524767985605E-8,0.00161985256291558,400,25,5,13.4965986394558,-0.264397002069842,7.76559012570469E-5,4370,0,5.9064226,5.9378409,20.061,20.061,,5.9290625,,,,,,,,,,,,,,,,,,,,,,,5.9235130625
,27845866.03,6.0248166125,20.061,50,5.00034574560306,,1.21039517720642E-7,4.08263094614148E-5,1.4512734860158E-7,4.08265674063657E-5,0.203671349492487,1.51488174664992E-8,1.5927948882663E-12,1.51488175502349E-8,0.00602426061263138,400,25,5,13.4965986394558,-0.264397002069842,7.7778605778466E-5,4370,0,6.0064635,6.0388751,20.061,20.061,,6.0327875,,,,,,,,,,,,,,,,,,,,,,,6.0248166125
,27845923.63,6.1202144375,20.061,50,5.00034574560306,,1.41635353698355E-7,4.07687381523822E-5,-3.34999339194952E-7,4.07701144846904E-5,-0.470792503470022,1.51521438098915E-8,1.44747034436001E-12,1.51521438790293E-8,0.00547341303583434,400,25,5,13.4965986394558,-0.264397002069842,7.78030181963399E-5,4370,0,6.1059918,6.1356401,20.061,20.061,,6.1291375,,,,,,,,,,,,,,,,,,,,,,,6.1202144375
,27845986.22,6.223095025,20.061,50,5.00034574560306,,1.70776971928823E-7,3.97462557405685E-5,4.40921074625166E-7,3.97487013220398E-5,0.635578873176517,1.5149912131578E-8,2.01237050661758E-12,1.51499122652301E-8,0.00761062738623711,400,25,5,13.4965986394558,-0.264397002069842,7.77644722733811E-5,4370,0,6.2052374,6.2386632,20.061,20.061,,6.234075,,,,,,,,,,,,,,,,,,,,,,,6.223095025
,27846046.03,6.325295925,20.061,50,5.00034574560306,,1.52694400290165E-7,3.94524467011662E-5,1.29099664718975E-7,3.94526579260737E-5,0.187487472694258,1.5149237831094E-8,-1.35902535678657E-12,1.51492378920525E-8,-0.00513995607269635,400,25,5,13.4965986394558,-0.264397002069842,7.76610407134414E-5,4370,0,6.3065033,6.3603387,20.061,20.061,,6.3402125,,,,,,,,,,,,,,,,,,,,,,,6.325295925
,27846103.33,6.4221801875,20.061,50,5.00034574560306,,1.02357753136142E-7,3.89608029059097E-5,-2.59266011623023E-7,3.89616655436844E-5,-0.381271120292638,1.51473476262092E-8,-2.54892690968882E-13,1.51473476283538E-8,-0.000964147372883417,400,25,5,13.4965986394558,-0.264397002069842,7.77342779670633E-5,4370,0,6.4057059,6.4423876,20.061,20.061,,6.4301125,,,,,,,,,,,,,,,,,,,,,,,6.4221801875
,27846166.51,6.52347255,20.061,50,5.00034574560306,,1.13044927856411E-7,3.80596973582331E-5,2.51971442215723E-7,3.80605314283443E-5,0.379316975200507,1.51532244913254E-8,-3.47908771783053E-12,1.5153224890714E-8,-0.0131547605197397,400,25,5,13.4965986394558,-0.264397002069842,7.78454187115947E-5,4370,0,6.5066147,6.5392075,20.061,20.061,,6.5343,,,,,,,,,,,,,,,,,,,,,,,6.52347255
,27846225.49,6.6223948,20.061,50,5.00034574560306,,1.34628027827573E-7,3.81973125302774E-5,-1.06452404629544E-8,3.81973140136428E-5,-0.015967807529762,1.51529601941901E-8,-4.13295523017167E-13,1.51529601998264E-8,-0.00156273684160624,400,25,5,13.4965986394558,-0.264397002069842,7.78601946487289E-5,4370,0,6.6078053,6.6361504,20.061,20.061,,6.6320125,,,,,,,,,,,,,,,,,,,,,,,6.6223948
,27846286.09,6.718739325,20.061,50,5.00034574560306,,1.38882362939047E-7,3.7240343641258E-5,5.50481453287799E-7,3.72444119882352E-5,0.846876370453992,1.51502895072611E-8,-7.40819419429729E-14,1.51502895074422E-8,-0.000280165115611908,400,25,5,13.4965986394558,-0.264397002069842,7.7743914447803E-5,4370,0,6.7072382,6.734406,20.061,20.061,,6.7287,,,,,,,,,,,,,,,,,,,,,,,6.718739325
