[Header]
TITLE,Bi-O-S_bestsample_Add2.dat
BYAPP,HeatCapacity,3.8.6,1.7
INFO,,MASS:Sample Mass (mg)
INFO,,MASSERR:Sample Mass Error (mg)
INFO,,MOLWGHT:Formula Weight (g/mole)
INFO,,ATOMS:Atoms per Formula Unit
INFO,PPMS Heat Capacity Option 3.8.6 Build 1,APPNAME
DATATYPE,TIME,1
DATATYPE,COMMENT,2
STARTUPAXIS, X, 8, LINEAR, AUTO
STARTUPAXIS, Y1, 12, LINEAR, AUTO
[Data]
Time Stamp (Seconds),Comment (),System Status (Code),Puck Temp (Kelvin),System Temp (Kelvin),Field (Oersted),Pressure (Torr),Sample Temp (Kelvin),Temp Rise (Kelvin),Samp HC (µJ/K),Samp HC Err (µJ/K),Addenda HC (µJ/K),Addenda HC Err (µJ/K),Total HC (µJ/K),Total HC Err (µJ/K),Fit Deviation (ChiSquare),Time Const tau1 (seconds),Time Const tau2 (seconds),Sample Coupling (Percent),Debye Temp (Kelvin),Debye Temp Err (Kelvin),Cal Correction (Factor),Therm Resist (Ohms),Htr Resist (Ohms),Puck Resist (Ohms),Wire Cond (W/K),Meas Time (seconds),Temp Squared (K^2),Samp HC/Temp (µJ/K/K),Addenda Offset HC (µJ/K)
36165368.89,,5905,4.0276,4.0777,49998.969,9.4E-6,4.0946515,0.077528944,0,0,0.79797417,0.00285,0.79797417,0.00285,8.1386861,0.19943504,0,100,,,1,,,,4.0012E-6,0.3979315,16.766171,0,0
36165384.63,,5905,4.02848,4.0792,49998.969,9.2E-6,4.094901,0.077476669,0,0,0.79849264,0.002957,0.79849264,0.002957,5.930357,0.19829047,0,100,,,1,,,,4.0269E-6,0.3988701,16.768214,0,0
36165400.33,,5905,4.02834,4.0792,49998.969,9.3E-6,4.0969194,0.077307633,0,0,0.79938487,0.002749,0.79938487,0.002749,6.7078443,0.1990601,0,100,,,1,,,,4.0158E-6,0.3965809,16.784749,0,0
36165415.94,,5905,4.02847,4.0791,49998.969,9.2E-6,4.0955839,0.077551909,0,0,0.79904427,0.002956,0.79904427,0.002956,8.9163875,0.19940995,0,100,,,1,,,,4.007E-6,0.3981202,16.773808,0,0
36165431.61,,5905,4.02872,4.0794,49998.969,9.2E-6,4.0967485,0.077552925,0,0,0.79790885,0.00271,0.79790885,0.00271,0.73341071,0.19810952,0,100,,,1,,,,4.0276E-6,0.3988199,16.783348,0,0
36165451.08,,5905,4.03136,4.0816,49998.969,9.4E-6,4.0970114,0.077210805,0,0,0.79805032,0.002519,0.79805032,0.002519,14.578073,0.1979717,0,100,,,1,,,,4.0311E-6,0.396219,16.785502,0,0
36165469.33,,5905,4.03101,4.0812,49998.969,9.3E-6,4.0983401,0.077603056,0,0,0.80353287,0.003452,0.80353287,0.003452,16.543041,0.20378181,0,100,,,1,,,,3.9431E-6,0.3959434,16.796392,0,0
36165485.31,,5905,4.03163,4.0817,49998.969,9.3E-6,4.0995881,0.07898061,0,0,0.80061669,0.003105,0.80061669,0.003105,9.6826343,0.2017114,0,100,,,1,,,,3.9691E-6,0.4075636,16.806622,0,0
36165648.86,,5905,4.1227,4.1729,49998.969,9.2E-6,4.1923957,0.078683154,0,0,0.85192759,0.003842,0.85192759,0.003842,0.63541133,0.2091134,0,100,,,1,,,,4.074E-6,0.4034228,17.576182,0,0
36165665.33,,5905,4.12562,4.1764,49998.969,9.3E-6,4.1944559,0.080185264,0,0,0.85339921,0.004072,0.85339921,0.004072,0.81554413,0.20823253,0,100,,,1,,,,4.0983E-6,0.4182268,17.59346,0,0
36165681.23,,5905,4.12537,4.1777,49998.969,9.3E-6,4.1956511,0.080255199,0,0,0.8539555,0.004182,0.8539555,0.004182,2.5406437,0.20968071,0,100,,,1,,,,4.0726E-6,0.4164651,17.603488,0,0
36165699.67,,5905,4.1288,4.1813,49998.969,9.4E-6,4.1985751,0.080476358,0,0,0.85002164,0.003514,0.85002164,0.003514,2.0065475,0.2063236,0,100,,,1,,,,4.1198E-6,0.4193614,17.628032,0,0
36165715.5,,5905,4.12827,4.1809,49998.969,9.2E-6,4.1977955,0.07961068,0,0,0.85350361,0.003451,0.85350361,0.003451,2.2989203,0.20729599,0,100,,,1,,,,4.1173E-6,0.4126472,17.621487,0,0
36165731.22,,5905,4.12931,4.179,49998.969,9.3E-6,4.1979659,0.079791528,0,0,0.85390096,0.002906,0.85390096,0.002906,7.6402155,0.20709198,0,100,,,1,,,,4.1233E-6,0.414592,17.622917,0,0
36165746.73,,5905,4.13102,4.1845,49998.969,9.3E-6,4.1999873,0.079377851,0,0,0.8512686,0.003446,0.8512686,0.003446,0.4584136,0.20350384,0,100,,,1,,,,4.1831E-6,0.414184,17.639894,0,0
36165762.52,,5905,4.12877,4.1811,49998.969,9.3E-6,4.1992673,0.079382304,0,0,0.85649282,0.003902,0.85649282,0.003902,1.6903057,0.21082423,0,100,,,1,,,,4.0626E-6,0.4070077,17.633846,0,0
36165778.41,,5905,4.13246,4.1846,49998.969,9.3E-6,4.2022755,0.080591961,0,0,0.85285678,0.002843,0.85285678,0.002843,10.181872,0.20635298,0,100,,,1,,,,4.133E-6,0.4216485,17.659119,0,0
36165797.88,,5905,4.13196,4.1845,49998.969,9.3E-6,4.2018496,0.079344741,0,0,0.85183247,0.003088,0.85183247,0.003088,0.65442098,0.20342762,0,100,,,1,,,,4.1874E-6,0.412706,17.65554,0,0
36165813.47,,5905,4.13337,4.184,49998.969,9.4E-6,4.2009375,0.079015259,0,0,0.85584609,0.003505,0.85584609,0.003505,1.5498364,0.20790413,0,100,,,1,,,,4.1165E-6,0.4068552,17.647876,0,0
36165831.98,,5905,4.13231,4.1818,49998.969,9.3E-6,4.2019373,0.08013343,0,0,0.85608222,0.003291,0.85608222,0.003291,7.546057,0.20846462,0,100,,,1,,,,4.1066E-6,0.4158083,17.656277,0,0
36166000.34,,5905,4.22476,4.276,49998.969,9.3E-6,4.2958338,0.080359358,0,0,0.90626248,0.003441,0.90626248,0.003441,3.2360336,0.21272372,0,100,,,1,,,,4.2603E-6,0.4169292,18.454188,0,0
36166017.63,,5905,4.22691,4.2786,49998.969,9.2E-6,4.2974284,0.081417579,0,0,0.909394,0.003149,0.909394,0.003149,6.3677918,0.21392637,0,100,,,1,,,,4.251E-6,0.4254474,18.467891,0,0
36166034.98,,5905,4.22883,4.2804,49998.969,9.3E-6,4.3003312,0.081924002,0,0,0.90750202,0.003428,0.90750202,0.003428,7.9853016,0.21394727,0,100,,,1,,,,4.2417E-6,0.4278527,18.492848,0,0
36166051.5,,5905,4.22934,4.2808,49998.969,9.2E-6,4.2999767,0.081576754,0,0,0.90917671,0.003321,0.90917671,0.003321,3.9356818,0.21270263,0,100,,,1,,,,4.2744E-6,0.4278945,18.4898,0,0
36166070.61,,5905,4.23007,4.2823,49998.969,9.3E-6,4.3014421,0.081805751,0,0,0.91216916,0.003206,0.91216916,0.003206,7.3482782,0.21754927,0,100,,,1,,,,4.1929E-6,0.4254053,18.502405,0,0
36166089.7,,5905,4.23353,4.2824,49998.969,9.3E-6,4.3039398,0.08225599,0,0,0.91237699,0.003024,0.91237699,0.003024,11.737736,0.21351333,0,100,,,1,,,,4.2732E-6,0.4350985,18.523898,0,0
36166108.69,,5905,4.23465,4.2846,49998.969,9.4E-6,4.3041578,0.081369462,0,0,0.91138601,0.003844,0.91138601,0.003844,0.96783521,0.21185772,0,100,,,1,,,,4.3019E-6,0.4270267,18.525774,0,0
36166125,,5905,4.23425,4.2821,49998.969,9.4E-6,4.3041693,0.08103501,0,0,0.90647342,0.002547,0.90647342,0.002547,6.8052697,0.20997245,0,100,,,1,,,,4.3171E-6,0.4237154,18.525873,0,0
36166141.3,,5905,4.23463,4.2823,49998.969,9.3E-6,4.3022392,0.080865788,0,0,0.91340513,0.003623,0.91340513,0.003623,7.6432611,0.21585293,0,100,,,1,,,,4.2316E-6,0.4199449,18.509262,0,0
36166157.63,,5905,4.23467,4.2827,49998.969,9.3E-6,4.3034927,0.082248052,0,0,0.91263678,0.003061,0.91263678,0.003061,1.3079893,0.2149774,0,100,,,1,,,,4.2453E-6,0.4317059,18.520049,0,0
36166174,,5905,4.23401,4.2817,49998.969,9.4E-6,4.3050793,0.081968119,0,0,0.91344702,0.003642,0.91344702,0.003642,3.5919577,0.21441089,0,100,,,1,,,,4.2603E-6,0.4299548,18.533708,0,0
36166190.31,,5905,4.23629,4.2834,49998.969,9.2E-6,4.3056187,0.081741376,0,0,0.91235077,0,0.91235077,0,6.2048543,0.21369308,0,100,,,1,,,,4.2694E-6,0.4288218,18.538352,0,0
36166363.44,,5905,4.3294,4.3801,49998.969,9.3E-6,4.4025459,0.081708292,0,0,0.96823704,0.003108,0.96823704,0.003108,4.823934,0.22046127,0,100,,,1,,,,4.3919E-6,0.4273862,19.38241,0,0
36166382.73,,5905,4.32993,4.3787,49998.969,9.2E-6,4.4037499,0.083267475,0,0,0.97037461,0.003078,0.97037461,0.003078,7.0670912,0.22099688,0,100,,,1,,,,4.3909E-6,0.4409225,19.393013,0,0
36166398.44,,5905,4.33162,4.3825,49998.969,9.4E-6,4.404949,0.083423799,0,0,0.97088744,0.003374,0.97088744,0.003374,2.1402275,0.22117183,0,100,,,1,,,,4.3897E-6,0.4419938,19.403575,0,0
36166414.23,,5905,4.33088,4.3783,49998.969,9.3E-6,4.4057115,0.0833607,0,0,0.97433137,0.00338,0.97433137,0.00338,8.9957442,0.2225801,0,100,,,1,,,,4.3774E-6,0.4423437,19.410294,0,0
36166429.98,,5905,4.33292,4.3809,49998.969,9.4E-6,4.4077004,0.083545426,0,0,0.97168624,0.002821,0.97168624,0.002821,6.1259342,0.22012883,0,100,,,1,,,,4.4142E-6,0.4451602,19.427822,0,0
36166446.53,,5905,4.33404,4.3816,49998.969,9.4E-6,4.4076778,0.083212263,0,0,0.97105877,0.002973,0.97105877,0.002973,6.4635844,0.22025341,0,100,,,1,,,,4.4088E-6,0.4402577,19.427624,0,0
36166465.14,,5905,4.3331,4.3806,49998.969,9.3E-6,4.4074727,0.083244429,0,0,0.97606921,0.003174,0.97606921,0.003174,38.223511,0.22273246,0,100,,,1,,,,4.3822E-6,0.4405068,19.425815,0,0
36166481.02,,5905,4.33559,4.3826,49998.969,9.3E-6,4.4095492,0.084059095,0,0,0.97479159,0.003354,0.97479159,0.003354,26.66668,0.22395956,0,100,,,1,,,,4.3525E-6,0.4454649,19.444124,0,0
36166496.56,,5905,4.3352,4.385,49998.969,9.4E-6,4.4101248,0.084073574,0,0,0.97346781,0.003473,0.97346781,0.003473,3.1957396,0.22128971,0,100,,,1,,,,4.3991E-6,0.4479191,19.449201,0,0
36166515.16,,5905,4.33695,4.3862,49998.969,9.4E-6,4.4114787,0.083434434,0,0,0.97246935,0.003274,0.97246935,0.003274,1.5679642,0.22020729,0,100,,,1,,,,4.4162E-6,0.4425794,19.461144,0,0
36166530.97,,5905,4.33733,4.3839,49998.969,9.4E-6,4.4117383,0.083095148,0,0,0.97292196,0.003226,0.97292196,0.003226,2.0717125,0.21961383,0,100,,,1,,,,4.4301E-6,0.4404146,19.463435,0,0
36166546.81,,5905,4.33458,4.381,49998.969,9.3E-6,4.410158,0.083418947,0,0,0.97562957,0.003601,0.97562957,0.003601,3.4939921,0.22390335,0,100,,,1,,,,4.3574E-6,0.4392277,19.449493,0,0
36166710.06,,5905,4.42968,4.4804,49998.969,9.4E-6,4.5061471,0.084402546,0,0,1.0326565,0.003498,1.0326565,0.003498,1.5400487,0.22987898,0,100,,,1,,,,4.4922E-6,0.4478067,20.305362,0,0
36166725.89,,5905,4.43129,4.4808,49998.969,9.3E-6,4.5059217,0.085689223,0,0,1.0309414,0.003006,1.0309414,0.003006,0.84313663,0.22801345,0,100,,,1,,,,4.5214E-6,0.459758,20.30333,0,0
36166743.41,,5905,4.43188,4.4804,49998.969,9.4E-6,4.5063527,0.085354781,0,0,1.0354653,0.005493,1.0354653,0.005493,0.55300536,0.23012869,0,100,,,1,,,,4.4995E-6,0.4560269,20.307215,0,0
36166759.42,,5905,4.43216,4.4812,49998.969,9.2E-6,4.5083626,0.085923588,0,0,1.0383244,0.003739,1.0383244,0.003739,10.378203,0.23211003,0,100,,,1,,,,4.4734E-6,0.4602574,20.325334,0,0
36166775,,5905,4.43296,4.4844,49998.969,9.2E-6,4.5100886,0.086547488,0,0,1.0395855,0.004066,1.0395855,0.004066,4.2126579,0.23404305,0,100,,,1,,,,4.4419E-6,0.4642201,20.340899,0,0
36166790.7,,5905,4.43406,4.4847,49998.969,9.3E-6,4.5126402,0.086883804,0,0,1.0347991,0.003553,1.0347991,0.003553,2.9614566,0.22995207,0,100,,,1,,,,4.5001E-6,0.4680861,20.363921,0,0
36166806.42,,5905,4.4342,4.4826,49998.969,9.2E-6,4.5117706,0.086079842,0,0,1.0372776,0.003551,1.0372776,0.003551,24.334673,0.23201083,0,100,,,1,,,,4.4708E-6,0.4599041,20.356074,0,0
36166822.19,,5905,4.4365,4.4856,49998.969,9.4E-6,4.5118844,0.085787192,0,0,1.0325129,0.004787,1.0325129,0.004787,0.54526357,0.22521197,0,100,,,1,,,,4.5846E-6,0.4640217,20.357101,0,0
36166837.94,,5905,4.43558,4.4863,49998.969,9.4E-6,4.5117721,0.084967267,0,0,1.0375878,0.003901,1.0375878,0.003901,9.4314514,0.23227584,0,100,,,1,,,,4.4671E-6,0.4504239,20.356087,0,0
36166853.5,,5905,4.43756,4.486,49998.969,9.4E-6,4.5132919,0.086369921,0,0,1.0390084,0.003795,1.0390084,0.003795,6.4479729,0.23167601,0,100,,,1,,,,4.4847E-6,0.4645517,20.369804,0,0
36166869.23,,5905,4.4357,4.4861,49998.969,9.3E-6,4.5130403,0.0860784,0,0,1.0399476,0.003556,1.0399476,0.003556,8.6413322,0.23079853,0,100,,,1,,,,4.5059E-6,0.463352,20.367532,0,0
36166887.72,,5905,4.43832,4.4893,49998.969,9.4E-6,4.5145003,0.08608334,0,0,1.037593,0.003444,1.037593,0.003444,11.02859,0.23024589,0,100,,,1,,,,4.5065E-6,0.4615971,20.380713,0,0
36167049.77,,5905,4.53038,4.5835,49998.969,9.2E-6,4.6079915,0.086065203,0,0,1.0914407,0.003847,1.0914407,0.003847,0.51283458,0.2338961,0,100,,,1,,,,4.6663E-6,0.4604918,21.233586,0,0
36167066.33,,5905,4.52983,4.5847,49998.969,9.3E-6,4.6087162,0.087447159,0,0,1.0978881,0.003827,1.0978881,0.003827,47.231704,0.24074111,0,100,,,1,,,,4.5605E-6,0.4677922,21.240265,0,0
36167082.03,,5905,4.53128,4.5857,49998.969,9.4E-6,4.6106619,0.088657611,0,0,1.098487,0.003968,1.098487,0.003968,3.1435965,0.23884386,0,100,,,1,,,,4.5992E-6,0.4814822,21.258204,0,0
36167097.78,,5905,4.53402,4.5887,49998.969,9.3E-6,4.6105917,0.088246973,0,0,1.0970791,0.003331,1.0970791,0.003331,38.786528,0.23713217,0,100,,,1,,,,4.6264E-6,0.4776877,21.257556,0,0
36167113.52,,5905,4.53525,4.5897,49998.969,9.4E-6,4.611763,0.087472131,0,0,1.0940497,0.003746,1.0940497,0.003746,1.8773982,0.23327212,0,100,,,1,,,,4.69E-6,0.4742643,21.268358,0,0
36167129.36,,5905,4.53454,4.5888,49998.969,9.3E-6,4.6117164,0.087005717,0,0,1.0993771,0.003661,1.0993771,0.003661,15.219201,0.2385222,0,100,,,1,,,,4.6091E-6,0.4665442,21.267928,0,0
36167150.73,,5905,4.53241,4.5886,49998.969,9.3E-6,4.6090931,0.088412958,0,0,1.0959027,0.003365,1.0959027,0.003365,29.399715,0.23757103,0,100,,,1,,,,4.6129E-6,0.4770444,21.243739,0,0
36167172.2,,5905,4.53373,4.5891,49998.969,9.3E-6,4.6134503,0.087443767,0,0,1.09714,0.003078,1.09714,0.003078,4.30684,0.23317735,0,100,,,1,,,,4.7052E-6,0.4751421,21.283923,0,0
36167187.88,,5905,4.53531,4.5929,49998.969,9.4E-6,4.6153137,0.087017854,0,0,1.1013135,0.004036,1.1013135,0.004036,1.4211674,0.23963256,0,100,,,1,,,,4.5958E-6,0.4663547,21.301121,0,0
36167203.67,,5905,4.53683,4.5914,49998.969,9.4E-6,4.6157678,0.088124535,0,0,1.0973679,0.003592,1.0973679,0.003592,0.83982846,0.23438079,0,100,,,1,,,,4.682E-6,0.4792651,21.305312,0,0
36167219.34,,5905,4.53877,4.5972,49998.969,9.3E-6,4.6154717,0.086670312,0,0,1.0978288,0,1.0978288,0,0.76064975,0.23320138,0,100,,,1,,,,4.7076E-6,0.4687616,21.302579,0,0
36167237.92,,5905,4.5379,4.5927,49998.969,9.4E-6,4.6160849,0.086854016,0,0,1.1047596,0.004137,1.1047596,0.004137,1.5245253,0.23874748,0,100,,,1,,,,4.6273E-6,0.4664028,21.30824,0,0
36167399.02,,5905,4.63176,4.6911,49998.969,9.3E-6,4.7101976,0.08852619,0,0,1.1619668,0.003695,1.1619668,0.003695,7.2899419,0.24484944,0,100,,,1,,,,4.7456E-6,0.477495,22.185961,0,0
36167414.88,,5905,4.63281,4.6918,49998.969,9.2E-6,4.7113935,0.089922107,0,0,1.1639677,0.003358,1.1639677,0.003358,6.8053652,0.24511461,0,100,,,1,,,,4.7487E-6,0.4896989,22.197229,0,0
36167430.73,,5905,4.63244,4.6913,49998.969,9.3E-6,4.7134998,0.090317165,0,0,1.1657479,0.004087,1.1657479,0.004087,3.191612,0.24781494,0,100,,,1,,,,4.7041E-6,0.4902292,22.217081,0,0
36167446.45,,5905,4.63552,4.6934,49998.969,9.3E-6,4.7144796,0.090109261,0,0,1.1637745,0.003117,1.1637745,0.003117,9.8680048,0.2417888,0,100,,,1,,,,4.8132E-6,0.4956299,22.226318,0,0
36167462.25,,5905,4.63594,4.6955,49998.969,9.4E-6,4.71498,0.088790574,0,0,1.1634837,0.003229,1.1634837,0.003229,0.90495973,0.24169769,0,100,,,1,,,,4.8138E-6,0.4835776,22.231036,0,0
36167478.2,,5905,4.6369,4.696,49998.969,9.2E-6,4.7160542,0.089394314,0,0,1.1686878,0.004993,1.1686878,0.004993,1.7142252,0.2481921,0,100,,,1,,,,4.7088E-6,0.4833954,22.241167,0,0
36167497.73,,5905,4.6388,4.6964,49998.969,9.2E-6,4.7176447,0.090307325,0,0,1.1646646,0.002885,1.1646646,0.002885,1.6415006,0.24215174,0,100,,,1,,,,4.8096E-6,0.4963842,22.256171,0,0
36167513.48,,5905,4.637,4.695,49998.969,9.4E-6,4.7191588,0.089439928,0,0,1.1656809,0.004121,1.1656809,0.004121,1.923157,0.24573584,0,100,,,1,,,,4.7436E-6,0.4843035,22.27046,0,0
36167529.14,,5905,4.63854,4.6953,49998.969,9.4E-6,4.7172781,0.090131477,0,0,1.1717058,0.003925,1.1717058,0.003925,12.344892,0.24761356,0,100,,,1,,,,4.732E-6,0.4914717,22.252713,0,0
36167544.81,,5905,4.63971,4.6997,49998.969,9.4E-6,4.7209287,0.090671815,0,0,1.1654684,0.005091,1.1654684,0.005091,0.59655185,0.24504782,0,100,,,1,,,,4.7561E-6,0.4952271,22.287168,0,0
36167560.94,,5905,4.63915,4.6951,49998.969,9.2E-6,4.7197676,0.089684615,0,0,1.1661103,0.003458,1.1661103,0.003458,0.68708024,0.24223303,0,100,,,1,,,,4.814E-6,0.4900956,22.276206,0,0
36167576.56,,5905,4.64138,4.7008,49998.969,9.4E-6,4.7211271,0.089058322,0,0,1.1652329,0.003577,1.1652329,0.003577,0.4730735,0.24235133,0,100,,,1,,,,4.808E-6,0.4844661,22.289042,0,0
36167739.34,,5905,4.73499,4.7928,49998.969,9.3E-6,4.8135126,0.089130996,0,0,1.2303035,0.004217,1.2303035,0.004217,3.4697783,0.24894411,0,100,,,1,,,,4.9421E-6,0.4847027,23.169904,0,0
36167755.06,,5905,4.73499,4.7894,49998.969,9.4E-6,4.8141825,0.091029074,0,0,1.2317481,0.004534,1.2317481,0.004534,1.19312,0.25169553,0,100,,,1,,,,4.8938E-6,0.4978882,23.176353,0,0
36167770.92,,5905,4.737,4.7954,49998.969,9.2E-6,4.8162874,0.091429407,0,0,1.2334092,0.003471,1.2334092,0.003471,9.0747739,0.25055441,0,100,,,1,,,,4.9227E-6,0.5033911,23.196625,0,0
36167786.72,,5905,4.73773,4.7955,49998.969,9.4E-6,4.8169976,0.091325482,0,0,1.2307519,0.004067,1.2307519,0.004067,1.3649519,0.25056135,0,100,,,1,,,,4.912E-6,0.5011088,23.203466,0,0
36167802.58,,5905,4.73895,4.7944,49998.969,9.2E-6,4.8167682,0.091892464,0,0,1.2374935,0.004271,1.2374935,0.004271,20.189593,0.25693643,0,100,,,1,,,,4.8163E-6,0.5011227,23.201256,0,0
36167818.3,,5905,4.73814,4.7929,49998.969,9.3E-6,4.818412,0.092447046,0,0,1.2375396,0.003421,1.2375396,0.003421,5.0407692,0.25148102,0,100,,,1,,,,4.921E-6,0.5138729,23.217094,0,0
36167834.02,,5905,4.73828,4.7952,49998.969,9.2E-6,4.8181792,0.091788224,0,0,1.2381188,0.00412,1.2381188,0.00412,8.5527019,0.2547958,0,100,,,1,,,,4.8593E-6,0.502962,23.21485,0,0
36167849.91,,5905,4.73953,4.7965,49998.969,9.4E-6,4.8213181,0.092735037,0,0,1.2355375,0.003731,1.2355375,0.003731,11.522825,0.25451951,0,100,,,1,,,,4.8544E-6,0.5095916,23.245108,0,0
36167865.8,,5905,4.74134,4.7966,49998.969,9.3E-6,4.8202787,0.092506581,0,0,1.2381756,0.003892,1.2381756,0.003892,3.6797748,0.25416457,0,100,,,1,,,,4.8716E-6,0.509039,23.235087,0,0
36167881.53,,5905,4.74248,4.8,49998.969,9.3E-6,4.8208145,0.092516854,0,0,1.2383538,0,1.2383538,0,0.83756221,0.25490491,0,100,,,1,,,,4.8581E-6,0.5083291,23.240253,0,0
36167897.34,,5905,4.74177,4.799,49998.969,9.3E-6,4.821062,0.092551332,0,0,1.2380441,0.00396,1.2380441,0.00396,4.7706356,0.25383434,0,100,,,1,,,,4.8774E-6,0.5098098,23.242639,0,0
36167913.19,,5905,4.7423,4.7986,49998.969,9.2E-6,4.8218001,0.092202314,0,0,1.2383269,0.003633,1.2383269,0.003633,30.561327,0.25266607,0,100,,,1,,,,4.901E-6,0.5076687,23.249756,0,0
36168075.5,,5905,4.83324,4.8915,49998.969,9.4E-6,4.9150652,0.092123504,0,0,1.302385,0.003697,1.302385,0.003697,14.436139,0.25866273,0,100,,,1,,,,5.0351E-6,0.5053321,24.157866,0,0
36168091.45,,5905,4.8351,4.893,49998.969,9.3E-6,4.9174244,0.093685102,0,0,1.304514,0.00417,1.304514,0.00417,4.4399585,0.26108131,0,100,,,1,,,,4.9966E-6,0.5173255,24.181063,0,0
36168107.28,,5905,4.83597,4.8934,49998.969,9.4E-6,4.917645,0.093780435,0,0,1.3044828,0.004163,1.3044828,0.004163,1.1896545,0.25796411,0,100,,,1,,,,5.0568E-6,0.5221626,24.183232,0,0
36168125.86,,5905,4.8378,4.8979,49998.969,9.3E-6,4.9196002,0.09351861,0,0,1.3045109,0.004465,1.3045109,0.004465,1.7598851,0.26074414,0,100,,,1,,,,5.003E-6,0.5159282,24.202466,0,0
36168141.73,,5905,4.83851,4.8978,49998.969,9.4E-6,4.91999,0.094393756,0,0,1.3092656,0.00444,1.3092656,0.00444,6.7058961,0.26355242,0,100,,,1,,,,4.9678E-6,0.5214883,24.206301,0,0
36168160.41,,5905,4.83928,4.8992,49998.969,9.2E-6,4.9221095,0.094721129,0,0,1.3078838,0.003721,1.3078838,0.003721,15.981774,0.26083009,0,100,,,1,,,,5.0143E-6,0.5271048,24.227161,0,0
36168176.2,,5905,4.8399,4.8979,49998.969,9.3E-6,4.922189,0.093932785,0,0,1.3103139,0.003775,1.3103139,0.003775,30.596083,0.26082334,0,100,,,1,,,,5.0238E-6,0.5216602,24.227945,0,0
36168192.05,,5905,4.8399,4.8979,49998.969,9.2E-6,4.9225434,0.093917654,0,0,1.3118952,0.003809,1.3118952,0.003809,14.793347,0.26111155,0,100,,,1,,,,5.0243E-6,0.5216467,24.231433,0,0
36168207.94,,5905,4.84159,4.9001,49998.969,9.4E-6,4.9234733,0.094093436,0,0,1.3111701,0.003626,1.3111701,0.003626,7.4916147,0.26098382,0,100,,,1,,,,5.024E-6,0.5222231,24.240589,0,0
36168223.89,,5905,4.84138,4.8995,49998.969,9.3E-6,4.9241419,0.094057623,0,0,1.3116673,0.003709,1.3116673,0.003709,25.826378,0.26110672,0,100,,,1,,,,5.0235E-6,0.5219676,24.247174,0,0
36168242.45,,5905,4.84217,4.9007,49998.969,9.4E-6,4.9239276,0.094199103,0,0,1.3116392,0.003789,1.3116392,0.003789,21.581057,0.26131256,0,100,,,1,,,,5.0194E-6,0.5222134,24.245063,0,0
36168259.42,,5905,4.84262,4.902,49998.969,9.2E-6,4.9242241,0.09450492,0,0,1.3163017,0.004588,1.3163017,0.004588,22.257125,0.26551827,0,100,,,1,,,,4.9575E-6,0.5226251,24.247983,0,0
36168426.13,,5905,4.93503,4.9956,49998.969,9.4E-6,5.0185008,0.095232576,0,0,1.3841776,0.004358,1.3841776,0.004358,8.3524109,0.2693822,0,100,,,1,,,,5.1383E-6,0.5310365,25.18535,0,0
36168442.02,,5905,4.93629,4.9966,49998.969,9.3E-6,5.0202538,0.096079119,0,0,1.3811242,0.004128,1.3811242,0.004128,9.5209927,0.26711787,0,100,,,1,,,,5.1705E-6,0.5387644,25.202949,0,0
36168460.86,,5905,4.93938,5.0026,49998.969,9.3E-6,5.02077,0.095520216,0,0,1.3841059,0.004235,1.3841059,0.004235,2.4415921,0.26773079,0,100,,,1,,,,5.1698E-6,0.5342357,25.208131,0,0
36168476.64,,5905,4.93866,4.9997,49998.969,9.2E-6,5.0221146,0.09562271,0,0,1.3846102,0.005146,1.3846102,0.005146,0.65252599,0.26815079,0,100,,,1,,,,5.1636E-6,0.5354616,25.221635,0,0
36168492.5,,5905,4.94121,5.0034,49998.969,9.2E-6,5.0215809,0.095472291,0,0,1.3808566,0.003293,1.3808566,0.003293,17.770657,0.26426683,0,100,,,1,,,,5.2252E-6,0.5363016,25.216275,0,0
36168508.39,,5905,4.94182,5.0037,49998.969,9.2E-6,5.0244244,0.095406216,0,0,1.3843221,0.004253,1.3843221,0.004253,2.2936198,0.27071048,0,100,,,1,,,,5.1137E-6,0.5285337,25.244841,0,0
36168524.28,,5905,4.94101,5.0029,49998.969,9.2E-6,5.0241135,0.096419364,0,0,1.3878992,0.004039,1.3878992,0.004039,1.8878349,0.26911231,0,100,,,1,,,,5.1573E-6,0.541421,25.241717,0,0
36168540.03,,5905,4.94218,5.005,49998.969,9.3E-6,5.0260756,0.095760446,0,0,1.3806328,0.003351,1.3806328,0.003351,7.4607134,0.2637348,0,100,,,1,,,,5.2349E-6,0.5382246,25.261436,0,0
36168555.91,,5905,4.94386,5.006,49998.969,9.2E-6,5.0256714,0.09498205,0,0,1.38797,0.00414,1.38797,0.00414,13.987548,0.26915675,0,100,,,1,,,,5.1567E-6,0.5274696,25.257373,0,0
36168574.67,,5905,4.94374,5.0062,49998.969,9.4E-6,5.0275712,0.095748531,0,0,1.3806953,0.003093,1.3806953,0.003093,6.0171701,0.26303582,0,100,,,1,,,,5.2491E-6,0.5383135,25.276472,0,0
36168590.44,,5905,4.94568,5.0074,49998.969,9.4E-6,5.0265374,0.094683608,0,0,1.3871116,0.00381,1.3871116,0.00381,24.94916,0.26743902,0,100,,,1,,,,5.1866E-6,0.5260716,25.266078,0,0
36168606.36,,5905,4.94555,5.0077,49998.969,9.2E-6,5.0267379,0.095647268,0,0,1.3886784,0.00408,1.3886784,0.00408,5.2449686,0.26837307,0,100,,,1,,,,5.1744E-6,0.534878,25.268094,0,0
